,type,fact_check_url,news_url,title,newstitle,content,abstract,publish_date,meta_keywords
3202,article,webmd.com,https://www.webmd.com/lung/news/20200710/as-cases-surge-no-clear-answers-on-school-reopening,"As Cases Surge, No Clear Answers on School Reopening","""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using security service to protect itself from online attacks .. ,,,""""""
3203,article,webmd.com,https://www.webmd.com/lung/news/20200710/study-coronavirus-may-pass-from-mom-to-baby,Study: Coronavirus May Pass From Mom to Baby,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using security service to protect itself from online attacks .. ,,,""""""
3204,article,webmd.com,https://www.webmd.com/lung/news/20200709/study-sterilize-n95-masks-with-a-microwave,Study: Sterilize N95 Masks With a Microwave,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using security service to protect itself from online attacks .. ,,,""""""
3205,article,webmd.com,https://www.webmd.com/lung/news/20200709/broken-heart-syndrome-has-risen-during-pandemic,'Broken Heart Syndrome' Has Risen During Pandemic,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using security service to protect itself from online attacks .. ,,,""""""
3206,article,webmd.com,https://www.webmd.com/lung/news/20200709/record-numbers-as-u-s-tops-3-million-covid-cases,Record Numbers as U.S. Tops 3 Million COVID Cases,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using security service to protect itself from online attacks .. ,,,""""""
3207,article,webmd.com,https://www.webmd.com/lung/news/20200709/atlanta-mayor-to-mandate-face-masks,Atlanta Mayor Mandates Face Masks,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using security service to protect itself from online attacks .. ,,,""""""
3208,article,webmd.com,https://www.webmd.com/lung/news/20200709/covid-19-protective-gear-shortages-arise-again,COVID-19 Protective Gear Shortages Arise Again,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using security service to protect itself from online attacks .. ,,,""""""
3209,article,webmd.com,https://www.webmd.com/lung/news/20200708/death-of-at-risk-florida-teen-draws-attention,Death of At-Risk Florida Teen Draws Attention,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using security service to protect itself from online attacks .. ,,,""""""
3210,article,webmd.com,https://www.webmd.com/lung/news/20200708/brazilian-president-bolsonaro-tests-positive,Brazilian President Bolsonaro Tests Positive,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using security service to protect itself from online attacks .. ,,,""""""
3211,article,webmd.com,https://www.webmd.com/lung/news/20200708/air-conditioning-may-be-spreading-covid,Air Conditioning May Be Spreading COVID,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using security service to protect itself from online attacks .. ,,,""""""
3212,article,webmd.com,https://www.webmd.com/lung/news/20200708/two-lysol-products-can-kill-coronavirus-epa,Two Lysol Products Can Kill Coronavirus: EPA,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using security service to protect itself from online attacks .. ,,,""""""
3213,article,webmd.com,https://www.webmd.com/lung/news/20200708/u-s-to-pay-one-point-six-billion-dollars-to-expedite-covid-vaccine,U.S. to Pay $1.6 Billion to Expedite COVID Vaccine,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using security service to protect itself from online attacks .. ,,,""""""
3214,article,webmd.com,https://www.webmd.com/lung/news/20200708/atlanta-mayor-tests-positive-for-covid-19,Atlanta Mayor Tests Positive for COVID-19,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using security service to protect itself from online attacks .. ,,,""""""
3215,article,webmd.com,https://www.webmd.com/lung/news/20200707/studies-track-superspreading-of-covid19,Studies Track Super-Spreading of COVID-19,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using security service to protect itself from online attacks .. ,,,""""""
3216,article,webmd.com,https://www.webmd.com/lung/news/20200707/fauci-says-state-of-covid-not-good-but-it-will-end,Fauci: State of COVID ‘Not Good’ But It Will End,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using security service to protect itself from online attacks .. ,,,""""""
3217,article,webmd.com,https://www.webmd.com/ibd-crohns-disease/crohns-disease/news/20200707/u-s-could-have-700-thousand-infections-a-day,"U.S. Could Have 700,000 Infections a Day","""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using security service to protect itself from online attacks .. ,,,""""""
3218,article,webmd.com,https://www.webmd.com/lung/news/20200707/miami-dade-rolls-back-openings,Miami-Dade Rolls Back Openings,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using security service to protect itself from online attacks .. ,,,""""""
3219,article,webmd.com,https://www.webmd.com/lung/news/20200715/another-covid-19-symptom-joins-the-list-mouth-rash,Another COVID Symptom Joins the List: Mouth Rash,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using security service to protect itself from online attacks .. ,,,""""""
3220,article,webmd.com,https://www.webmd.com/lung/news/20200715/pandemic-causing-kids-to-regress-experts-say,"Pandemic Causing Kids to Regress, Experts Say","""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using security service to protect itself from online attacks .. ,,,""""""
3221,article,webmd.com,https://www.webmd.com/lung/news/20200715/covid-vaccine-tested-in-people-shows-early-promise,COVID Vaccine Tested in People Shows Early Promise,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using security service to protect itself from online attacks .. ,,,""""""
3222,article,webmd.com,https://www.webmd.com/lung/news/20200715/teacher-with-covid-19-likely-infected-students,Teacher With COVID-19 Likely Infected Students,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using security service to protect itself from online attacks .. ,,,""""""
3223,article,webmd.com,https://www.webmd.com/lung/news/20200715/covid-19-antibodies-could-decline-within-months,COVID-19 Antibodies Could Decline Within Months,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using security service to protect itself from online attacks .. ,,,""""""
3224,article,webmd.com,https://www.webmd.com/lung/news/20200715/covid-19-may-push-gop-convention-outside,COVID-19 May Push GOP Convention Outside,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using security service to protect itself from online attacks .. ,,,""""""
3225,article,webmd.com,https://www.webmd.com/lung/news/20200715/britain-france-to-strengthen-face-mask-rules,"Britain, France to Strengthen Face Mask Rules","""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using security service to protect itself from online attacks .. ,,,""""""
3226,article,webmd.com,https://www.webmd.com/lung/news/20200715/will-covid-pandemics-environmental-benefit-last,Will COVID Pandemic's Environmental Benefit Last?,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using security service to protect itself from online attacks .. ,,,""""""
3227,article,webmd.com,https://www.webmd.com/lung/news/20200715/trump-administration-bypasses-cdc-on-collection-of-coronavirus-hospital-data,White House Bypasses CDC on COVID-19 Data,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using security service to protect itself from online attacks .. ,,,""""""
3228,article,webmd.com,https://www.webmd.com/lung/news/20200714/why-obesity-may-stack-the-deck-for-covid-19-risk,Why Obesity May Stack the Deck for COVID-19 Risk,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using security service to protect itself from online attacks .. ,,,""""""
3229,article,webmd.com,https://www.webmd.com/lung/news/20200714/tough-decisions-as-covid-19-causes-cancer-surgery-delays,Tough Decisions as COVID Delays Cancer Surgeries,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using security service to protect itself from online attacks .. ,,,""""""
3230,article,webmd.com,https://www.webmd.com/lung/news/20200714/139-clients-no-covid-infections-hair-salon-study-shows-face-masks-work,"139 Clients, No COVID Infections at Hair Salon","""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using security service to protect itself from online attacks .. ,,,""""""
3231,article,webmd.com,https://www.webmd.com/lung/news/20200714/white-house-tries-to-discredit-faucis-warnings,White House Tries to Discredit Fauci's Warnings,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using security service to protect itself from online attacks .. ,,,""""""
3232,article,webmd.com,https://www.webmd.com/lung/news/20200714/who-warns-more-lockdowns-may-be-needed,WHO Warns More Lockdowns May Be Needed,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using security service to protect itself from online attacks .. ,,,""""""
3233,article,webmd.com,https://www.webmd.com/lung/news/20200714/a-day-of-no-deaths-in-nyc-first-time-since-march,"A Day of No Deaths in NYC, A First Since March","""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using security service to protect itself from online attacks .. ,,,""""""
3234,article,webmd.com,https://www.webmd.com/lung/news/20200714/fauci-shares-his-covid-19-predictions-and-concerns,Fauci Shares His COVID Predictions and Concerns,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using security service to protect itself from online attacks .. ,,,""""""
3235,article,webmd.com,https://www.webmd.com/lung/news/20200714/new-york-offers-to-help-atlanta-fight-covid,New York Offers to Help Atlanta Fight COVID,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using security service to protect itself from online attacks .. ,,,""""""
3236,article,webmd.com,https://www.webmd.com/lung/news/20200714/california-rolls-back-business-reopening,California Rolls Back Business Reopening,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using security service to protect itself from online attacks .. ,,,""""""
3237,article,webmd.com,https://www.webmd.com/lung/news/20200714/what-if-a-covid-19-vaccine-arrived-and-many-americans-said-no,What If COVID Vaccine Arrives and Many Say No?,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using security service to protect itself from online attacks .. ,,,""""""
3238,article,webmd.com,https://www.webmd.com/lung/news/20200717/covid-19-deaths-have-already-left-12-million-americans-grieving,COVID Deaths Have 1.2 Million Americans Grieving,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using security service to protect itself from online attacks .. ,,,""""""
3239,article,webmd.com,https://www.webmd.com/lung/news/20200717/georgia-governor-overrules-local-face-mask-laws,Georgia Governor Overrules Local Face Mask Laws,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using security service to protect itself from online attacks .. ,,,""""""
3240,article,webmd.com,https://www.webmd.com/lung/news/20200717/cdc-points-to-three-main-covid-19-symptoms,CDC Points to Three Main COVID-19 Symptoms,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using security service to protect itself from online attacks .. ,,,""""""
3241,article,webmd.com,https://www.webmd.com/lung/news/20200715/more-covid-19-patients-in-icus-are-surviving-now-study,More COVID-19 Patients in ICUs Are Surviving Now,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using security service to protect itself from online attacks .. ,,,""""""
3242,article,webmd.com,https://www.webmd.com/lung/news/20200716/in-sickness-and-in-health-covid-era-weddings,In Sickness and in Health: COVID-Era Weddings,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using security service to protect itself from online attacks .. ,,,""""""
3243,article,webmd.com,https://www.webmd.com/lung/news/20200716/coronavirus-may-have-come-from-bats-could-they-also-hold-clues-to-treatments,Could Bats Hold Clues to COVID Treatments?,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using security service to protect itself from online attacks .. ,,,""""""
3244,article,webmd.com,https://www.webmd.com/lung/news/20200716/3m-mit-to-develop-rapid-covid-19-antigen-test,"3M, MIT to Develop Rapid COVID-19 Antigen Test","""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using security service to protect itself from online attacks .. ,,,""""""
3245,article,webmd.com,https://www.webmd.com/lung/news/20200716/walmart-best-buy-to-require-face-masks,"Walmart, Best Buy to Require Face Masks","""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using security service to protect itself from online attacks .. ,,,""""""
3246,article,webmd.com,https://www.webmd.com/lung/news/20200716/cdc-chief-says-masks-could-control-the-pandemic,CDC Chief Says Masks Could Control the Pandemic,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using security service to protect itself from online attacks .. ,,,""""""
3247,article,webmd.com,https://www.webmd.com/lung/news/20200716/oklahoma-gov-sitt-tests-positive-for-covid-19,Oklahoma Gov. Sitt Tests Positive for COVID-19,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using security service to protect itself from online attacks .. ,,,""""""
3248,article,webmd.com,https://www.webmd.com/lung/news/20200716/alabama-governor-issues-face-mask-order,Alabama Governor Issues Face Mask Order,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using security service to protect itself from online attacks .. ,,,""""""
3249,article,webmd.com,https://www.webmd.com/lung/news/20200716/have-lockdown-measures-worked-to-control-coronavirus-heres-the-evidence,Have Lockdowns Worked to Control Coronavirus?,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using security service to protect itself from online attacks .. ,,,""""""
3250,article,webmd.com,https://www.webmd.com/lung/news/20200715/layoffs-cost-millions-of-americans-health-insurance,Layoffs Cost Millions of American Health Insurance,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using security service to protect itself from online attacks .. ,,,""""""
3251,article,webmd.com,https://www.webmd.com/lung/news/20200714/prisoners-nearly-6-times-more-likely-to-get-covid,Prisoners Nearly 6 Times More Likely to Get COVID,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using security service to protect itself from online attacks .. ,,,""""""
3252,article,webmd.com,https://www.webmd.com/lung/news/20200713/covid-19-may-spike-blood-sugar-raising-death-risk,"COVID-19 May Spike Blood Sugar, Raising Death Risk","""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using security service to protect itself from online attacks .. ,,,""""""
3253,article,webmd.com,https://www.webmd.com/lung/news/20200713/arizona-florida-texas-face-hospital-capacity,"Arizona, Florida, Texas Face Hospital Capacity","""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using security service to protect itself from online attacks .. ,,,""""""
3254,article,webmd.com,https://www.webmd.com/lung/news/20200713/u-s-faces-very-serious-problem-with-covid-19,U.S. Faces ‘Very Serious Problem’ With COVID-19,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using security service to protect itself from online attacks .. ,,,""""""
3255,article,webmd.com,https://www.webmd.com/lung/news/20200713/texas-governor-says-things-will-get-worse,"‘Things Will Get Worse,’ Texas Governor Says","""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using security service to protect itself from online attacks .. ,,,""""""
3256,article,webmd.com,https://www.webmd.com/lung/news/20200713/trump-wears-mask-first-time-publicly,Trump Wears Mask First Time Publicly,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using security service to protect itself from online attacks .. ,,,""""""
3257,article,webmd.com,https://www.webmd.com/lung/news/20200713/disney-world-reopens-as-florida-coivd-cases-soar,Disney World Reopens as Florida COVID-19 Cases Soar,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using security service to protect itself from online attacks .. ,,,""""""
3258,article,webmd.com,https://www.webmd.com/lung/news/20200713/cdc-releases-data-on-covid-19-deaths,CDC Releases Data on COVID-19 Deaths,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using security service to protect itself from online attacks .. ,,,""""""
3259,article,webmd.com,https://www.webmd.com/lung/news/20200706/covid-worsens-mental-health-in-the-lgbtq-community,COVID Worsens Mental Health In The LGBTQ Community,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using security service to protect itself from online attacks .. ,,,""""""
3260,article,webmd.com,https://www.webmd.com/lung/news/20200706/pennsylvania-orders-mandatory-masks-in-public,Pennsylvania Orders Mandatory Masks in Public,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using security service to protect itself from online attacks .. ,,,""""""
3261,article,webmd.com,https://www.webmd.com/lung/news/20200706/u-s-reports-one-day-record-of-50000-covid-cases,"U.S. Reports One-Day Record of 50,000 COVID Cases","""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using security service to protect itself from online attacks .. ,,,""""""
3262,article,webmd.com,https://www.webmd.com/lung/news/20200706/texas-gov-mandates-face-masks-statewide,"Texas Gov. Reverses Course, Mandates Face Masks","""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using security service to protect itself from online attacks .. ,,,""""""
3263,article,webmd.com,https://www.webmd.com/lung/news/20200706/former-gop-candidate-cain-hospitalized,Former GOP Candidate Cain Hospitalized,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using security service to protect itself from online attacks .. ,,,""""""
3264,article,webmd.com,https://www.webmd.com/lung/news/20200706/covid-claims-life-of-broadway-actor-nick-cordero,COVID Claims Life of Broadway Actor Nick Cordero,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using security service to protect itself from online attacks .. ,,,""""""
3265,article,webmd.com,https://www.webmd.com/lung/news/20200706/dog-in-georgia-tests-positive-for-coronavirus,Dog In Georgia Tests Positive for Coronavirus,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using security service to protect itself from online attacks .. ,,,""""""
3266,article,webmd.com,https://www.webmd.com/news/20200706/covid-19-restrictions-vary-for-july-4-weekend,COVID-19 Restrictions Vary for July 4 Weekend,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using security service to protect itself from online attacks .. ,,,""""""
3267,article,webmd.com,https://www.webmd.com/lung/news/20200706/navajo-nation-goes-on-lock-down-as-cases-spike,Navajo Nation Goes On Lock Down As Cases Spike,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using security service to protect itself from online attacks .. ,,,""""""
3268,article,webmd.com,https://www.webmd.com/lung/news/20200706/texas-leaders-talk-strained-hospitals-cases-surge,"Texas Leaders Talk Strained Hospitals, Cases Surge","""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using security service to protect itself from online attacks .. ,,,""""""
3269,article,webmd.com,https://www.webmd.com/lung/news/20200702/california-shuts-down-indoor-dining-in-19-counties,California Shuts Down Indoor Dining in 19 Counties,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using security service to protect itself from online attacks .. ,,,""""""
3270,article,webmd.com,https://www.webmd.com/lung/news/20200702/stroke-appears-8-times-more-likely-with-covid-than-with-flu,Stroke Appears 8 Times More Likely With COVID Than With Flu,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using security service to protect itself from online attacks .. ,,,""""""
3271,article,webmd.com,https://www.webmd.com/lung/news/20200702/fireworks-take-the-backyard-as-public-shows-cancel,Fireworks Take the Backyard as Public Shows Cancel,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using security service to protect itself from online attacks .. ,,,""""""
3272,article,webmd.com,https://www.webmd.com/lung/news/20200702/how-safe-is-it-to-use-a-public-bathroom,How Safe Is it to Use A Public Bathroom?,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using security service to protect itself from online attacks .. ,,,""""""
3273,article,webmd.com,https://www.webmd.com/lung/news/20200702/as-cases-jump-are-we-better-prepared-for-covid,"As Cases Jump, Are We Better Prepared for COVID?","""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using security service to protect itself from online attacks .. ,,,""""""
3274,article,webmd.com,https://www.webmd.com/lung/news/20200702/scientists-find-source-of-covid-clots,Scientists Find Source of COVID Clots,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using security service to protect itself from online attacks .. ,,,""""""
3275,article,webmd.com,https://www.webmd.com/lung/news/20200702/national-mask-mandate-could-save-economy,National Mask Mandate Could Save Economy,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using security service to protect itself from online attacks .. ,,,""""""
3276,article,webmd.com,https://www.webmd.com/lung/news/20200702/quilting-cotton-face-masks-better-than-bandanas,Quilting Cotton Face Masks Better Than Bandanas,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using security service to protect itself from online attacks .. ,,,""""""
3277,article,webmd.com,https://www.webmd.com/lung/news/20200701/air-travel-a-puzzle-in-age-of-coronavirus,Air Travel a Puzzle in Age of Coronavirus,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using security service to protect itself from online attacks .. ,,,""""""
3278,article,who.int,https://www.who.int/news/item/31-08-2020-in-who-global-pulse-survey-90-of-countries-report-disruptions-to-essential-health-services-since-covid-19-pandemic,"In WHO global pulse survey, 90% of countries report disruptions to essential health services since COVID-19 pandemic","""In WHO global pulse survey, 90% of countries report disruptions to essential health services since COVID-19 pandemic""",who to roll out learning and monitoring tools to improve service provision during pandemic world health organization who today published first indicative survey on impact of covid-19 on health systems based on 105 countries reports. data collected from five regions over period from march to june 2020 illustrate that almost every country 90 experienced disruption to its health services with low- and middle income countries reporting greatest difficulties. most countries. ,"who to roll out learning and monitoring tools to improve service provision during pandemicgeneva 31 august 2020 world health organization who today published first indicative survey on impact of covid-19 on health systems based on 105 countries reports. data collected from five regions over period from march to june 2020 illustrate that almost every country 90 experienced disruption to its health services with low- and middle income countries reporting greatest difficulties. most countries reported that many routine and elective services have been suspended while critical care such as cancer screening and treatment and hiv therapy has seen high risk interruptions in low income countries. survey shines light on cracks in our health systems but it also serves to inform new strategies to improve healthcare provision during pandemic and beyond said dr tedros adhanom ghebreyesus who director general. covid-19 should be lesson to all countries that health is not either or equation. we must better prepare for emergencies but also keep investing in health systems that fully respond to peoples needs throughout life course. ""services hit across board based on reports from key informants countries on average experienced disruptions in 50 of set of 25 tracer services. most frequently disrupted areas reported included routine immunization outreach services 70 and facility based services 61 non communicable diseases diagnosis and treatment 69 family planning and contraception 68 treatment for mental health disorders 61 cancer diagnosis and treatment 55%).countries also reported disruptions in malaria diagnosis and treatment 46 tuberculosis case detection and treatment 42 and antiretroviral treatment 32. while some areas of health care such as dental care and rehabilitation may have been deliberately suspended in line with government protocols disruption of many of other services is expected to have harmful effects on population health in short- medium- and long-term.potentially life saving emergency services were disrupted in almost quarter of responding countries. disruptions to 24-hour emergency room services for example were affected in 22 of countries urgent blood transfusions were disrupted in 23 of countries emergency surgery was affected in 19 of countries.disruption due to mix of supply and demand side factors. 76 of countries reported reductions in outpatient care attendance due to lower demand and other factors such as lockdowns and financial difficulties. most commonly reported factor on supply side was cancellation of elective services 66. other factors reported by countries included staff redeployment to provide covid-19 relief unavailability of services due to closings and interruptions in supply of medical equipment and health products.adapting service delivery strategies. many countries have started to implement some of who recommended strategies to mitigate service disruptions such as triaging to identify priorities shifting to on line patient consultations changes to prescribing practices and supply chain and public health information strategies. however only 14 of countries reported removal of user fees which who recommends to offset potential financial difficulties for patients.the pulse survey also provides indication of countries experiences in adapting strategies to mitigate impact on service provision. despite limitations of such survey it highlights need to improve real time monitoring of changes in service delivery and utilization as outbreak is likely to wax and wane over next months and to adapt solutions accordingly. to that end who will continue to work with countries and to provide supportive tools to address fallout from covid-19. given countries urgent demand for assistance during pandemic response who is developing covid19 health services learning hub web based platform that will allow sharing of experiences and learning from innovative country practices that can inform collective global response.who is also devising additional surveys at sub national level and in health facilities to gauge longer term impact of disruptions and help countries weigh benefits and risks of pursuing different mitigation strategies.note to editorsthe survey rapid assessment of continuity of essential health services during covid-19 pandemic hyperlink was conducted in 159 countries all who regions except americas. 105 responses were received 66 response rate from senior ministry of health officials covering period from march to june 2020. purpose of survey was to gain insights and perspectives on both impact of covid-19 pandemic on up to 25 essential health services in countries and how countries are adapting strategies to maintain essential services.while pulse surveys have some limitations strength of this effort is that it is comprehensive looking at 25 core health services as opposed to single topic surveys and representing disruptions to these services in comparable way across over 100 countries. it reveals that even robust health systems can be rapidly overwhelmed and compromised by covid-19 outbreak reinforcing need for sustained data collection and strategic adaptations to ensure maintenance of essential care provision.links surveyoperational guidance for maintaining essential services during outbreak. ",,""""""
3279,article,who.int,https://www.who.int/news/item/24-08-2020-172-countries-and-multiple-candidate-vaccines-engaged-in-covid-19-vaccine-global-access-facility,172 countries and multiple candidate vaccines engaged in COVID-19 vaccine Global Access Facility,"""172 countries and multiple candidate vaccines engaged in COVID-19 vaccine Global Access Facility""",nine cepi supported candidate vaccines are part of covax initiative with further nine candidates under evaluation and procurement conversations on going with additional producers not currently receiving research and development r&d funding through covax giving covax largest and most diverse covid-19 vaccine portfolio in world 80 potentially self financing countries have submitted non binding expressions of interest to gavi coordinated covax facility joining 92 low-. ,covax is global initiative aimed at working with vaccine manufacturers to provide countries worldwide equitable access to safe and effective vaccines once they are licensed and approved .. ,,""""""
3280,article,who.int,https://www.who.int/news/item/19-08-2020-world-humanitarian-day-2020-a-tribute-to-aid-workers-on-the-front-lines,World Humanitarian Day 2020: A tribute to aid workers on the front lines,"""World Humanitarian Day 2020: A tribute to aid workers on the front lines""",amid global pandemic unprecedented needs and growing insecurity aid workers and health care responders are staying and delivering to worlds most vulnerable people. last year was most violent on record for humanitarians with 483 attacked 125 killed 234 wounded and 124 kidnapped. un condemns all attacks on humanitarians. ocha and partners present inspiring stories of humanitarian reallifeheroes who are stepping up to meet challenges. today world humanitarian d. ,amid global pandemic unprecedented needs and growing insecurity aid workers and health care responders are staying and delivering to worlds most vulnerable people.last year was most violent on record for humanitarians with 483 attacked 125 killed 234 wounded and 124 kidnapped. un condemns all attacks on humanitarians.ocha and partners present inspiring stories of humanitarian reallifeheroes who are stepping up to meet challenges.today world humanitarian day world honours all humanitarians many working in their own communities who are going to extraordinary lengths in extraordinary times to help women men and children whose lives are upended by crises and global covid-19 pandemic. dedication perseverance and self sacrifice of these real life heroes represent best of humanity as they respond to covid-19 crisis and massive increase in humanitarian needs it has triggered. first responders are often people in need themselves refugees members of civil society organizations and local health workers. they bring food shelter health care protection and hope to others amid conflict displacement disaster and disease. but humanitarian workers are being tested like never before struggling with unprecedented movement restrictions and insufficient resources as needs are outpacing funds. and all too often they risk their own lives to save lives of others. in recent weeks alone despicable attacks have killed aid workers in niger and cameroon and since onset of pandemic scores of health workers have come under attack across world. according to humanitarian outcomes aid worker security database major attacks against humanitarians last year surpassed all previous years on record. total of 483 relief workers were attacked 125 killed 234 wounded and 124 kidnapped in 277 separate incidents. this is 18 per cent increase in number of victims compared to 2018.this is eleventh world humanitarian day designated by un general assembly. it falls on day of attack on un compound in baghdad on 19 august 2003 which claimed lives of 22 people including secretary general 's special representative for iraq sergio vieira de mello. since then nearly 5.000 humanitarians have been killed wounded or abducted and 2010 2019 decade experienced 117 per cent increase in attacks compared to 2000 2009.a surge in attacks against health workers was recorded in 2019 including strikes against medics in syria and shootings of ebola workers in democratic republic of congo drc).most of attacks occurred in syria followed by south sudan drc afghanistan and central african republic. mali and yemen both saw doubling of major attacks from previous year. un condemns these attacks and it calls for accountability for perpetrators and justice for survivors. relief workers can not be target. mark lowcock under secretary general for humanitarian affairs and emergency relief coordinator said to humanitarian workers everywhere doing important courageous work on front lines we say thank you. you are saving lives every day and as new challenges and crises are piling on to existing ones your perseverance is inspiration. your protection is also paramount to making sure we can deliver to people most in need. best way to pay tribute to humanitarian workers is by funding their work and ensuring their safety.this year 's world humanitarian day comes as world fights covid-19 pandemic. to pay tribute to efforts of humanitarians ocha and its partners present personal stories of some of reallifeheroes who are stepping up to meet challenges particularly local humanitarian workers.they include refugees who as health workers are playing essential roles in pandemic response ebola health workers who are stepping in to fight covid-19 and doctors and nurses who continue to provide critical health care to women and children.read their inspiring stories here www.worldhumanitarianday.orgfor media photos videos and social media assetsabout world humanitarian dayin 2008 united nations general assembly designated 19 august as world humanitarian day to raise awareness about humanitarian assistance worldwide and to pay tribute to people who risk their lives to provide it. world humanitarian day was commemorated for first time on 19 august 2009. ,,""""""
3281,article,who.int,https://www.who.int/news/item/14-08-2020-incb-who-and-unodc-statement-on-access-to-internationally-controlled-medicines-during-covid-19-pandemic,"INCB, WHO and UNODC statement on access to internationally controlled medicines during COVID-19 pandemic","""INCB, WHO and UNODC statement on access to internationally controlled medicines during COVID-19 pandemic""",scope covid-19 and non covid-19 patients affected by pandemic international narcotics control board incb world health organization who and united nations office on drugs and crime unodc call on governments to ensure that procurement and supply of controlled medicines in countries meet needs of patients both those who have covid-19 and those who require internationally controlled medicines for other medical conditions. there is need to ensure access to contro. ,international narcotics control board incb world health organization who and united nations office on drugs and crime unodc call on governments to ensure that procurement and supply of controlled medicines in countries meet needs of patients both those who have covid-19 and those who require internationally controlled medicines for other medical conditions .. ,,""""""
