,type,fact_check_url,news_url,title,newstitle,content,abstract,publish_date,meta_keywords
944,article,webmd.com,https://www.webmd.com/lung/news/20200330/guidance-on-covid-19-during-pregnancy-and-the-puerperium-isuog-2020,"Guidance on Obstetric COVID-19 (ISUOG, 2020)","""Guidance on Obstetric COVID-19 (ISUOG, 2020)""",what your doctor is reading on medscape.com march 30 2020 -- the guideline on coronavirus disease covid-19 infection control during pregnancy and puerperium was released on march 11 2020 by the international society of ultrasound in obstetrics and gynecology.[1 during the covid-19 epidemic period a detailed history regarding recent travel occupation significant contact and cluster tocc and clinical manifestations should be acquired routinely from all pregnant women attending for rou. ,guidance on the management of covid-19 infection during pregnancy childbirth and the neonatal period from the international society of ultrasound in obstetrics and gynecology. ,,"""pregnancy,Coronavirus, 2019 Novel Coronavirus, 2019-nCoV, Wuhan coronavirus, Human coronavirus HKU1, Human coronavirus OC43, HCoV-OC43, Human coronavirus 229E, HCoV-229E ,postpartum, postnatal, puerperal,sepsis, bloodstream infections,pneumonia,isolation, quarantine,ultrasonography, ultrasound, sonogram,newborn, neonate,infection control,cesarean delivery, caesarean delivery, cesarean section, cae"""
945,article,webmd.com,https://www.webmd.com/lung/news/20200330/new-guidance-on-management-of-acute-cvd-during-covid-19,More Than 60 Doctors in Italy Have Died in COVID-19 Pandemic,"""More Than 60 Doctors in Italy Have Died in COVID-19 Pandemic""",what your doctor is reading on medscape.com march 30 2020 -- the chinese society of cardiology csc has issued a consensus statement on the management of cardiac emergencies during the covid-19 pandemic. the document first appeared in the chinese journal of cardiology and a translated version was published online on march 27 in circulation. the consensus statement was developed by 125 medical experts in the fields of cardiovascular disease and infectious disease. this included 23 experts. ,expert guidance comes from chinese cardiology and infectious disease specialists on how to manage severe emergent cardiovascular disease during covid-19 .. ,,"""cancer, malignant neoplasia, carcinoma,pandemic,epidemic,Europe, European,infection control,infection in the immunocompromised host,disease recurrence,disease management,ophthalmic, ophthalmic route of administration, ophthalmic delivery ,dentistry,lung,epidemiology,Coronavirus, 2019 Novel Coronavirus, 2019-nCoV, Wuhan coronavirus, Human coronavirus HKU1, Human coronavirus OC43, HCoV-OC43, Human c"""
946,article,webmd.com,https://www.webmd.com/lung/news/20200330/covid-19-in-nursing-homes-clinical-practice-guidelines-2020,Control of COVID-19 in Nursing Homes Guidelines (2020),"""Control of COVID-19 in Nursing Homes Guidelines (2020)""",what your doctor is reading on medscape.com march 30 2020 -- the guidelines on infection control and prevention of covid-19 in nursing homes were released on march 13 2020 by the centers for medicare medicaid services cms).[1 nursing home staff members should regularly monitor the centers for disease control and prevention cdc website for information and resources and should contact their local health department if they have questions or suspect a resident of a nursing home has covid. ,2020 guidelines on infection control and prevention of covid-19 in nursing homes by the centers for medicare medicaid services cm. ,,"""infection control,Coronavirus, 2019 Novel Coronavirus, 2019-nCoV, Wuhan coronavirus, Human coronavirus HKU1, Human coronavirus OC43, HCoV-OC43, Human coronavirus 229E, HCoV-229E ,clinical guidelines, guidelines,breast feeding, breast-feeding,residency,nursing homes,fever,hyperthermia, heat exhaustion, heat prostration,isolation, quarantine,respiratory infections,hospitals,inpatient care,hand hygie"""
947,article,webmd.com,https://www.webmd.com/lung/news/20200330/coding-for-coronavirus-new-guidance-replaces-the-rule-of-1-month-ago,Coding for Coronavirus: NEW Guidance Replaces Rule of 1 Month Ago,"""Coding for Coronavirus: NEW Guidance Replaces Rule of 1 Month Ago""",what your doctor is reading on medscape.com march 30 2020 -- covid-19 is affecting all aspects of healthcare and has even led the centers for disease control and prevention cdc to take the unprecedented step of introducing a new code outside of its usual time cycle which negates the code introduced just weeks ago. usually new icd codes are introduced to healthcare after months of deliberation and as a set of dozens of new codes. but the coronavirus is proving to be anything but usual fo. ,cdc has taken the unprecedented step of introducing a new code for covid-19 diagnoses superseding guidance of just a month ago. here 's what you need to know to code and get paid. ,,"""Coronavirus, 2019 Novel Coronavirus, 2019-nCoV, Wuhan coronavirus, Human coronavirus HKU1, Human coronavirus OC43, HCoV-OC43, Human coronavirus 229E, HCoV-229E ,practice management,pneumonia,bronchitis,chronic obstructive pulmonary disease (copd), chronic obstructive pulmonary disease, copd, chronic obstructive lung disease,acute bronchitis,cough,otolaryngology, ENT (ears, nose, throat),acute resp"""
948,article,webmd.com,https://www.webmd.com/lung/news/20200326/social-distancing-may-be-working-new-study-hints,"Social Distancing May Be Working, New Study Hints","""Social Distancing May Be Working, New Study Hints""",march 26 2020 -- social distancing measures such as closing restaurants bars and other nonessential businesses is slowing the spread of thre coronavirus in the united states early evidence suggests. data show that the number of people with fever that 's an early indication of coronavirus infection started falling almost immediately after social distancing measures took effect in some areas usa today reported. the findings are from health technology company kinsa which analyzed fever readin. ,data show that the number of people with fever that 's an early indication of coronavirus infection started falling almost immediately after social distancing measures took effect in some areas usa todayreported .. ,,"""coronavirus, covid-19, social distancing, shelter in place"""
949,article,webmd.com,https://www.webmd.com/lung/news/20200326/coronavirus-siimilar-to-one-found-in-pangolins,Coronavirus Similar to One Found in Pangolins,"""Coronavirus Similar to One Found in Pangolins""",march 26 2020 -- coronaviruses similar to the pandemic causing sars cov-2 coronavirus have been found in pangolins that were smuggled into china researchers report. evidence suggests that bats may be the likely reservoir for sars cov-2 but intermediate host animals that could have led to the transfer of this virus into humans remain unknown. pangolins are considered a possible intermediate host animal because they 're the most widely illegally trafficked mammal -- for use as food and in east. ,evidence suggests that bats may be the likely reservoir for sars cov-2 but intermediate host animals that could have led to the transfer of this virus into humans remain unknown .. ,,"""covid-19, coronavirus, pangolins, chinese, easter medicine, intermediary, bats"""
950,article,webmd.com,https://www.webmd.com/lung/news/20200326/critics-lead-gilead-to-drop-coronavirus-drug-status,Critics Lead Gilead to Drop Coronavirus Drug Status,"""Critics Lead Gilead to Drop Coronavirus Drug Status""","march 26 2020 -- following severe criticism gilead sciences is backing off special designation of its antiviral drug remdesivir -- which shows promise against the coronavirus -- that would have allowed the company to block competition and increase its profits for the drug. gilead asked the u.s. food and drug administration to designate remdesivir a so called orphan drug saying it qualified as a rare disease because fewer than 200,000 americans are infected with the coronavirus and the fda g. ","gilead asked the u.s. food and drug administration to designate remdesivir a so called orphan drug saying it qualified as a rare disease because fewer than 200,000 americans are infected with the coronavirus. ",,"""covid-19, coronavirus, remdesivir, drugs, drug approval, orphan drug, gilead"""
951,article,webmd.com,https://www.webmd.com/lung/news/20200326/covid-19-likely-seasonal,COVID-19 Likely Seasonal,"""COVID-19 Likely Seasonal""",march 27 2020 covid-19 will likely become seasonal said anthony fauci md director of the nih 's national institute on allergy and infectious diseases and a member of the white house coronavirus task force. tracking has revealed that cases are appearing in the southern hemisphere as they go into their winter season. if they have a substantial outbreak we need to prepare for a second time. it emphasizes the need to do what we are doing. it also underscores the need to develop a vaccine a. ,covid-19 will likely become seasonal said anthony fauci md director of the nih 's national institute on allergy and infectious diseases and a member of the white house coronavirus task force .. ,,"""covid19, coronavirus, pandemic, fauci, white house coronavirus task force, white house, virus"""
952,article,webmd.com,https://www.webmd.com/lung/news/20200326/young-people-far-from-immune-to-coronavirus-bite,Young People Far From Immune to Coronavirus' Bite,"""Young People Far From Immune to Coronavirus' Bite""",march 26 2020 -- even as spring breakers continued to party on florida beaches stories popped up across the internet over the last week about the new coronavirus infecting more and more young people despite the conventional wisdom that seniors and the elderly were most at risk. stories about people like david lat 44 a lawyer and legal blogger lying struggling to breathe at nyu langone medical center. i ve never been this sick in my entire life he told law.com which says he was healthy. ,the data from china showed that older people were more likely to die. but americans may have misunderstood the data that initially came out of china that older people were most affected and younger ones were safe. ,,"""coronavirus, covid-19, millennials, seniors, generational differences"""
953,article,webmd.com,https://www.webmd.com/lung/news/20200326/severe-covid-19-might-injure-the-heart,Severe COVID-19 Might Injure the Heart,"""Severe COVID-19 Might Injure the Heart""",thursday march 26 2020 healthday news -- the new coronavirus may be a respiratory bug but it 's becoming clear that some severely ill patients sustain heart damage. and it may substantially raise their risk of death doctors in china are reporting. they found that among 416 patients hospitalized for severe covid-19 infections almost 20 developed damage to the heart muscle. more than half of those patients died. doctors in china have already warned that heart injuries appear common in cov. ,doctors in china have already warned that heart injuries appear common in covid-19 patients particularly those with existing heart disease or high blood pressure. a recent smaller study found that 12 of hospitalized patients had the complication. ,,"""heart, COVID-19, coronavirus, outbreak, pandemic, study, blood pressure"""
954,article,webmd.com,https://www.webmd.com/lung/news/20200326/covid-19-striking-rates-of-anxiety-depression-in-healthcare-workers,"COVID-19: 'Striking' Rates of Anxiety, Depression in HCPs","""COVID-19: 'Striking' Rates of Anxiety, Depression in HCPs""",what your doctor is reading on medscape.com march 26 2020 -- a significant proportion of healthcare workers treating patients exposed to covid-19 have symptoms of depression anxiety and insomnia new research shows. in a survey of more than 1200 healthcare workers in china about 50 reported at least mild depression 14 of physicians and nearly 16 of nurses reported moderate or severe depressive symptoms and about 34 reported insomnia. those at greatest risk for depressive and anxiety. ,a significant proportion of healthcare workers treating patients exposed to covid-19 have symptoms of depression anxiety and trouble sleeping .. ,,"""depression,anxiety,insomnia,pandemic,stress,stress management,Coronavirus, 2019 Novel Coronavirus, 2019-nCoV, Wuhan coronavirus, Human coronavirus HKU1, Human coronavirus OC43, HCoV-OC43, Human coronavirus 229E, HCoV-229E"""
955,article,webmd.com,https://www.webmd.com/lung/news/20200326/novel-coronavirus-may-be-transmitted-via-fmt-fda-warns,"Novel Coronavirus May Be Transmitted via FMT, FDA Warns","""Novel Coronavirus May Be Transmitted via FMT, FDA Warns""",what your doctor is reading on medscape.com march 26 2020 -- there is a risk for transmission of severe acute respiratory syndrome coronavirus 2 sars cov-2 the virus that causes covid-19 through fecal microbiota transplants fmts. additional safety measures are needed to reduce the risk the us food and drug administration fda says in a safety alert. recent studies have found sars cov-2 rna and/or sars cov-2 virus in stool of infected individuals suggesting the virus may be transmitt. ,the fda advises that additional safety measures be taken for fecal microbiota transplants after recent studies found evidence of sars cov-2 virus in the stool of infected individuals .. ,,"""biologic therapy,c. diff infection, clostridium difficile infection, clostridium difficile-associated disease, c. diff-associated disease,fecal transplantation, stool transplant, fecal bacteriotherapy, fecal microbiota transplantation, FMT,microbiome,Coronavirus, 2019 Novel Coronavirus, 2019-nCoV, Wuhan coronavirus, Human coronavirus HKU1, Human coronavirus OC43, HCoV-OC43, Human coronavirus 229E"""
956,article,webmd.com,https://www.webmd.com/lung/news/20200326/covid-19-dramatic-changes-to-telepsychiatry-rules-and-regs,COVID-19: Dramatic Changes to Telepsychiatry Rules and Regs,"""COVID-19: Dramatic Changes to Telepsychiatry Rules and Regs""",what your doctor is reading on medscape.com march 26 2020 -- in the wake of the coronavirus pandemic the rules and regulations governing telepsychiatry services have changed dramatically the most radical of which is the introduction of a new waiver by the centers for medicare medicaid services cms. under the 1135 emergency waiver medicare has expanded telehealth services to include patients across the country not just in rural areas or under other limited conditions as was previous. ,in the wake of drastic rule changes governing telemental health services during the covid-19 outbreak experts give the most up to date information on how to best navigate this ever changing landscape .. ,,"""telehealth (telemedicine), telemedicine,professional societies,depression,hx of depression,major depression, major depressive disorder, unipolar depression,clinical guidelines, guidelines,substance abuse,substance-induced depression,anxiety,anxiety disorder,Coronavirus, 2019 Novel Coronavirus, 2019-nCoV, Wuhan coronavirus, Human coronavirus HKU1, Human coronavirus OC43, HCoV-OC43, Human coronaviru"""
957,article,webmd.com,https://www.webmd.com/lung/news/20200326/what-neurologists-can-expect-from-covid-19,Commentary: What Neurologists Can Expect From COVID-19,"""Commentary: What Neurologists Can Expect From COVID-19""",what your doctor is reading on medscape.com march 26 2020 -- like all healthcare workers dealing with the covid-19 pandemic neurologists are having to learn about the disease 's various manifestations and complications while simultaneously implementing necessary but highly disruptive new policies at their practices and universities. medscape recently spoke with central nervous system infection specialist and chair of university of colorado 's neurology department dr kenneth tyler about what. ,a discussion with dr kenneth tyler on the most likely neurologic implications of the virus and how the field can respond to the crisis .. ,,"""Coronavirus, 2019 Novel Coronavirus, 2019-nCoV, Wuhan coronavirus, Human coronavirus HKU1, Human coronavirus OC43, HCoV-OC43, Human coronavirus 229E, HCoV-229E ,central nervous system infection, cns infection,multiple sclerosis (ms), multiple sclerosis, ms,dizziness,encephalitis,acute disseminated encephalomyelitis,guillain barre syndrome,headache,lumbar puncture,parkinson's disease,amyotrophic la"""
958,article,webmd.com,https://www.webmd.com/lung/news/20200326/guidelines-on-delaying-cancer-surgery-during-covid-19,Guidelines on Delaying Cancer Surgery During COVID-19,"""Guidelines on Delaying Cancer Surgery During COVID-19""",what your doctor is reading on medscape.com march 26 2020 -- cancer surgeries may need to be delayed as hospitals are forced to allocate resources to a surge of covid-19 patients says the american college of surgeons as it issues a new set of recommendations in reaction to the crisis. most surgeons have already curtailed or have ceased to perform elective operations the acs notes and recommends that surgeons continue to do so in in order to preserve the necessary resources for care of cr. ,cancer surgeries may need to be delayed as hospitals are forced to allocate resources to a surge of covid-19 patients says the american college of surgeons .. ,,"""pandemic,cancer, malignant neoplasia, carcinoma,breast cancer, malignant breast neoplasm,lung cancer, lung carcinoma, cancer (lung),colorectal cancer,personal protective equipment,hospitals,critical illness,Coronavirus, 2019 Novel Coronavirus, 2019-nCoV, Wuhan coronavirus, Human coronavirus HKU1, Human coronavirus OC43, HCoV-OC43, Human coronavirus 229E, HCoV-229E"""
959,article,webmd.com,https://www.webmd.com/lung/news/20200326/keep-calm-under-25s-with-diabetes-not-hospitalized-due-to-covid-19,Keep Calm: Under 25s With Diabetes Not Hospitalized Due to COVID-19,"""Keep Calm: Under 25s With Diabetes Not Hospitalized Due to COVID-19""",what your doctor is reading on medscape.com march 26 2020 -- reports from pediatric endocrinologists in covid-19 hotspots globally indicate that children adolescents and young adults with diabetes have so far not shown a different disease pattern with the virus compared to children and younger people who do not have diabetes. indeed colleagues in wuhan china and italy state they have not had cases of covid-19 in children adolescents or young adults 25 years of age with diabetes who. ,reassuringly covid-19 in under 25s with diabetes does n't seem to require hospitalization early reports from global hotspots indicate. but the pandemic means new cases of type 1 diabetes are being missed. ,,"""diabetes mellitus,Coronavirus, 2019 Novel Coronavirus, 2019-nCoV, Wuhan coronavirus, Human coronavirus HKU1, Human coronavirus OC43, HCoV-OC43, Human coronavirus 229E, HCoV-229E ,inpatient care,hospitals,diabetes mellitus type 1, diabetes mellitus type i, type 1 diabetes,diabetic ketoacidosis,children, child, childhood, pediatrics, kids,endocrinology, endocrine system,adolescent medicine,pandemic"""
960,article,webmd.com,https://www.webmd.com/lung/news/20200326/amid-ppe-shortage-clinicians-face-harassment-firing-for-self-care,"Amid PPE Shortage, Clinicians Face Harassment, Firing for Self-Care","""Amid PPE Shortage, Clinicians Face Harassment, Firing for Self-Care""",what your doctor is reading on medscape.com march 26 2020 -- as upper management patrolled the halls at one hospital in california telling staff they could be fired on the spot for wearing n95 masks brought from home one nurse asked to see the policy. the administrator told her that if she was going to wear one she needed a note from her doctor. one of my biggest concerns is the nontransparent way management is addressing these issues said the nurse who did not want to give her name. ,clinicians have been placed on leave or fired for protecting themselves against covid-19 .. ,,"""Coronavirus, 2019 Novel Coronavirus, 2019-nCoV, Wuhan coronavirus, Human coronavirus HKU1, Human coronavirus OC43, HCoV-OC43, Human coronavirus 229E, HCoV-229E"""
961,article,webmd.com,https://www.webmd.com/lung/news/20200326/team-doctors-jump-in-after-professional-athletes-benched,Team Doctors Jump In After Professional Athletes Benched,"""Team Doctors Jump In After Professional Athletes Benched""",what your doctor is reading on medscape.com march 26 2020 -- covid-19 has had an effect on professional sports around the world that rivals that of world war ii and the seasons of all major sports in the united states ground to a halt after some players in the national basketball association tested positive for the virus. first came hand sanitizers at doorways. then the ban on journalists in locker rooms. then games with no spectators. and then there were no games no practices no gatheri. ,the seasons of all major sports in the united states were ended after the announcement that some players in the national basketball association tested positive for covid-19 .. ,,"""athletics,sports medicine,Coronavirus, 2019 Novel Coronavirus, 2019-nCoV, Wuhan coronavirus, Human coronavirus HKU1, Human coronavirus OC43, HCoV-OC43, Human coronavirus 229E, HCoV-229E ,pandemic,telehealth (telemedicine), telemedicine,orthopedic surgery, orthopaedic surgery,trauma (orthopedic)"""
962,article,webmd.com,https://www.webmd.com/lung/news/20200326/hard-times-difficult-measures-lessons-on-covid-19-from-low-income-countries,Commentary: Lessons on COVID-19 From Low-Income Countries,"""Commentary: Lessons on COVID-19 From Low-Income Countries""",what your doctor is reading on medscape.com march 26 2020 -- it 's taken for granted that lower income countries learn regularly from high income countries. having lived and worked as a physician in nepal japan the united states and canada however i know that high income countries have much to learn from their lower income brethren as well. and now the covid-19 pandemic is providing a very tangible and palpable opportunity to observe this in real time. in high income countries we hear t. ,physicians in lower income countries routinely face the logistic difficulties and constrained resources now seen in first world countries as a result of the coronavirus pandemic .. ,,"""Coronavirus, 2019 Novel Coronavirus, 2019-nCoV, Wuhan coronavirus, Human coronavirus HKU1, Human coronavirus OC43, HCoV-OC43, Human coronavirus 229E, HCoV-229E ,medical innovations, innovations in medicine,oncological medicine,cancer, malignant neoplasia, carcinoma,pandemic,chemotherapy,,office visits,health clinic, clinic, outpatient clinic,confidentiality, patient confidentiality,travel medicine"""
963,article,webmd.com,https://www.webmd.com/lung/news/20200326/current-us-visa-rules-restrict-limit-covid-19-physician-pool,"Current US Visa Rules Restrict, Limit COVID-19 Physician Pool","""Current US Visa Rules Restrict, Limit COVID-19 Physician Pool""",what your doctor is reading on medscape.com march 26 2020 -- efforts are underway to ease visa restrictions that are currently limiting what foreign physicians inside the united states can do and what foreign medical students who are barred from entering the country would be able to do help fight the covid-19 crisis. non us citizens who completed medical school outside the country and who last week matched into us residencies are now temporarily blocked under covid-19 restrictions from get. ,more than 4000 non us citizens matched to us residencies last week but covid-19 visa restrictions may keep them from starting. restrictions also affect physicians working under other visas. ,,"""Coronavirus, 2019 Novel Coronavirus, 2019-nCoV, Wuhan coronavirus, Human coronavirus HKU1, Human coronavirus OC43, HCoV-OC43, Human coronavirus 229E, HCoV-229E ,residency,match, match day, match application, match (medical students),pandemic,isolation, quarantine,internship, interns,foreign medical graduate,medical education (graduate),rural health, rural medicine"""
964,article,webmd.com,https://www.webmd.com/lung/news/20200326/rapid-advice-for-covid-19-clinical-practice-guidelines-2020,Rapid COVID-19 Clinical Practice Guidelines (2020),"""Rapid COVID-19 Clinical Practice Guidelines (2020)""",what your doctor is reading on medscape.com march 26 2020 -- rapid advice clinical practice guidelines for covid-19 were released in february 2020 by the zhongnan hospital of wuhan university novel coronavirus management and research team and the evidence based medicine chapter of china international exchange and promotive association for medical and health care cpam).[1 should symptoms such as fever or cough develop go to the hospital for diagnosis and treatment. if possible notify the. ,rapid covid-19 clinical practice guidelines by wuhan university novel coronavirus management research team and china international exchange promotive association for medical and health care .. ,,"""Coronavirus, 2019 Novel Coronavirus, 2019-nCoV, Wuhan coronavirus, Human coronavirus HKU1, Human coronavirus OC43, HCoV-OC43, Human coronavirus 229E, HCoV-229E ,clinical guidelines, guidelines,inpatient care,acute respiratory distress syndrome, acute respiratory distress syndrome (ards), adult respiratory distress syndrome, ards,noncardiogenic pulmonary edema, noncardiogenic pulmonary congestion,r"""
965,article,webmd.com,https://www.webmd.com/lung/news/20200326/nyc-hospitals-struggle-with-coronavirus-surge,NYC Hospitals Struggle with Coronavirus Surge,"""NYC Hospitals Struggle with Coronavirus Surge""",march 26 2020 -- on a sunny early spring day in woodside queens you d expect to hear the shouts of children at recess from a nearby school rumbling trucks making deliveries music blasting out of car windows. instead right now the only sound is the occasional wail of a siren another ambulance transporting another patient to one of the citys covid-19-crowded hospitals. elmhurst hospital the closest one lost 13 patients to covid in a single day. new york state and in particular new york. ,new york state and in particular new york city has become the epicenter of the outbreak in the u.s. and a harbinger of what other hotspots can expect. ,,"""New York City, New York, NYC, coronavirus, COVID-19, hospital, ICU, pandemic,shortage, beds"""
966,article,webmd.com,https://www.webmd.com/lung/news/20200326/cardiology-in-the-time-of-covid-19,Commentary: Cardiology in the Time of COVID-19,"""Commentary: Cardiology in the Time of COVID-19""",what your doctor is reading on medscape.com march 26 2020 -- we are in the midst of a pandemic. yet cardiologists outside the hot geographical zones probably have not yet had direct encounters with hospitalized patients with confirmed coronavirus disease of 2019 covid-19. however the surge is coming and we will soon see many of them. most of our current knowledge is limited to the experience from china. the cardiovascular cv manifestations directly related to covid-19 include myocardit. ,being on call in the covid-19 era is different interventional cardiologist jaya mallidi md summarizes some of the current recommendations for safe practice .. ,,"""Coronavirus, 2019 Novel Coronavirus, 2019-nCoV, Wuhan coronavirus, Human coronavirus HKU1, Human coronavirus OC43, HCoV-OC43, Human coronavirus 229E, HCoV-229E ,acute coronary syndrome (acs), acute coronary syndrome, acs,myocardial infarction,nstemi, non-st segment elevation mi, non-st segment elevation myocardial infarction,arrhythmia,cardiomyopathy,ecg, electrocardiogram, ekg,electrophysiology,m"""
967,article,webmd.com,https://www.webmd.com/lung/news/20200326/covid-19-daily-ground-zero-hospital-ppe-fights,"COVID-19 Daily: Ground Zero Hospital, PPE Fights","""COVID-19 Daily: Ground Zero Hospital, PPE Fights""",what your doctor is reading on medscape.com march 26 2020 -- here are the coronavirus stories medscape 's editors around the globe think you need to know about today in late february seattle area hospitalist david baker md treated several patients from an assisted living facility who had been admitted with a puzzlingly severe viral pneumonia that was n't influenza. the call to notify him that two of the patients tested positive for covid-19 caught him by surprise. now baker and other hosp. ,these are the coronavirus stories you need to know about today .. ,,"""Coronavirus, 2019 Novel Coronavirus, 2019-nCoV, Wuhan coronavirus, Human coronavirus HKU1, Human coronavirus OC43, HCoV-OC43, Human coronavirus 229E, HCoV-229E"""
968,article,webmd.com,https://www.webmd.com/lung/news/20200326/fda-clears-ozanimod-zeposia-for-ms-covid-19-delays-launch,FDA Clears Ozanimod (Zeposia) for MS; COVID-19 Delays Launch,"""FDA Clears Ozanimod (Zeposia) for MS; COVID-19 Delays Launch""",what your doctor is reading on medscape.com march 26 2020 -- the us food and drug administration fda has approved ozanimod zeposia bristol myers squibb for adults with relapsing forms of multiple sclerosis rms although the company says it will delay launch of the drug because of the ongoing covid-19 pandemic. ozanimod is an oral once daily immunomodulator that selectively targets sphingosine 1-phosphate 1 s1p and five receptors. it 's the first s1p receptor modulator approved by the. ,ozanimod is the first oral once daily sphingosine-1-phosphate receptor modulator approved for adults with relapsing forms of multiple sclerosis .. ,,"""u.s. food and drug administration, united states food and drug administration, fda,Coronavirus, 2019 Novel Coronavirus, 2019-nCoV, Wuhan coronavirus, Human coronavirus HKU1, Human coronavirus OC43, HCoV-OC43, Human coronavirus 229E, HCoV-229E ,multiple sclerosis (ms), multiple sclerosis, ms,immunotherapy,relapsing remitting multiple sclerosis, rrms, multiple sclerosis (relapsing remitting)"""
969,article,webmd.com,https://www.webmd.com/lung/news/20200323/hospital-hacks-for-covid-19-shortages-come-with-promise-warnings,"Hospital Hacks for COVID-19 Shortages Come With Promise, Warnings","""Hospital Hacks for COVID-19 Shortages Come With Promise, Warnings""",what your doctor is reading on medscape.com march 23 2020 -- innovative workarounds by hospitals and clinicians are evolving amid the race to stay ahead of dwindling supplies as resource demands soar in the covid-19 crisis. in a jama interview reported on by medscape medical news kaiser permanente 's covid-19 response chief stephen parodi md said baby monitors are being used in rooms with covid-19 patients to reduce coming and going by healthcare providers and to preserve personal protect. ,providers businesses and volunteers see supplies dwindling and offer at least temporary ways to relieve shortages. but a critical care expert warns some hacks may induce harm. ,,"""personal protective equipment,pandemic,hospitals,infection control,infection in the immunocompromised host,disease management,outbreak,Coronavirus, 2019 Novel Coronavirus, 2019-nCoV, Wuhan coronavirus, Human coronavirus HKU1, Human coronavirus OC43, HCoV-OC43, Human coronavirus 229E, HCoV-229E"""
970,article,webmd.com,https://www.webmd.com/lung/news/20200323/aha-guidance-for-cpr-emergency-cv-care-amid-covid-19,"AHA Guidance for CPR, Emergency CV Care Amid COVID-19","""AHA Guidance for CPR, Emergency CV Care Amid COVID-19""",what your doctor is reading on medscape.com march 23 2020 -- the american heart association aha has issued interim guidance for cpr and emergency cardiovascular care for patients with known or suspected coronavirus covid-19 infection to help reduce the risk for transmission of sars cov-2 the virus that causes covid-19. health care providers need to focus on helping people during this challenging time and the american heart association is doing everything it can to make it easier comi. ,the aha released interim guidance for resuscitation care in patients with known or suspected covid-19 with the aim of reducing the risk of sars cov-2 transmission .. ,,"""cardiopulmonary resuscitation,sudden death,heart,professional societies,medical conferences,pandemic,endotracheal intubation,Coronavirus, 2019 Novel Coronavirus, 2019-nCoV, Wuhan coronavirus, Human coronavirus HKU1, Human coronavirus OC43, HCoV-OC43, Human coronavirus 229E, HCoV-229E"""
971,article,webmd.com,https://www.webmd.com/lung/news/20200323/covid-19-daily-hospital-hacks-tips-for-small-practices,"COVID-19 Daily: Hospital Hacks, Tips for Small Practices","""COVID-19 Daily: Hospital Hacks, Tips for Small Practices""",what your doctor is reading on medscape.com march 23 2020 -- here are the latest coronavirus stories medscape 's editors around the globe think you need to know about today clinicians are developing innovative workarounds to standard practice in the face of shortages of vital equipment such as personal protective equipment ppe. to save ppe sets one advanced practice nurse at a hospital in washington state proposed moving intravenous pumps outside of covid-19 patients rooms after noticing. ,these are the coronavirus stories you need to know about today .. ,,"""pandemic,infection control,outbreak,disease management,Coronavirus, 2019 Novel Coronavirus, 2019-nCoV, Wuhan coronavirus, Human coronavirus HKU1, Human coronavirus OC43, HCoV-OC43, Human coronavirus 229E, HCoV-229E"""
972,article,webmd.com,https://www.webmd.com/lung/news/20200323/aao-urges-ophthalmologists-to-provide-emergency-care-only,AAO Urges Ophthalmologists to Provide Emergency Care Only,"""AAO Urges Ophthalmologists to Provide Emergency Care Only""",what your doctor is reading on medscape.com march 23 2020 -- the american academy of ophthalmology aao has updated covid-19 guidance for ophthalmologists and other eyecare providers to help further reduce the spread of the novel coronavirus sars cov-2 within communities. the academy 's board of trustees met on march 18 and at that meeting voted unanimously to strongly urge all ophthalmologists and other eye care providers against operating on individuals for routine or elective cases and f. ,the american academy of ophthalmology has updated recommendations during the global covid-19 pandemic urging ophthalmologists to provide only urgent care .. ,,"""Coronavirus, 2019 Novel Coronavirus, 2019-nCoV, Wuhan coronavirus, Human coronavirus HKU1, Human coronavirus OC43, HCoV-OC43, Human coronavirus 229E, HCoV-229E ,acute respiratory distress syndrome, acute respiratory distress syndrome (ards), adult respiratory distress syndrome, ards,severe acute respiratory syndrome (sars), severe acute respiratory syndrome, sars,vision care and maintenance,vision"""
973,article,webmd.com,https://www.webmd.com/lung/news/20200323/guidelines-for-evaluating-persons-under-investigation-for-covid-19-cdc-2020,"Guidelines for Evaluating and Testing Persons Under Investigation for COVID-19 (CDC, 2020)","""Guidelines for Evaluating and Testing Persons Under Investigation for COVID-19 (CDC, 2020)""",what your doctor is reading on medscape.com march 23 2020 -- the centers for disease control and prevention cdc has issued interim guidance for the coronavirus disease 2019 covid-19 outbreak including evaluation and testing of persons under investigation puis for covid-19.[1 criteria to guide evaluation and testing of patients under investigation for covid-19 clinicians should work with state and local health departments to coordinate testing. the fda has authorized covid-19 diagnos. ,2020 clinical practice guidelines on evaluating and testing persons under investigation for coronavirus disease 2019 covid-19 by the centers for disease control and prevention cdc ). ,,"""Coronavirus, 2019 Novel Coronavirus, 2019-nCoV, Wuhan coronavirus, Human coronavirus HKU1, Human coronavirus OC43, HCoV-OC43, Human coronavirus 229E, HCoV-229E ,clinical guidelines, guidelines,health care quality/access/evaluation,social determinants of health,influenza, flu,dyspnea,infection control,health personnel, health care manpower,outbreak,immunocompromise, immunocompromised,fever,hyperthen (CDC)"""
