,type,fact_check_url,news_url,title,newstitle,content,abstract,publish_date,meta_keywords
2178,article,webmd.com,https://www.webmd.com/lung/news/20200518/vaccine-protects-monkeys-against-covid-19,Vaccine Protects Monkeys Against COVID-19,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,""""""
2179,article,webmd.com,https://www.webmd.com/lung/news/20200514/covid19-may-trigger-rare-complication-in-children,COVID-19 May Trigger Rare Complication In Children,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,""""""
2180,article,webmd.com,https://www.webmd.com/lung/news/20200514/largest-study-to-date-links-glucose-control-to-covid-19-outcomes,Largest Study to Date Links Glucose Control to COVID-19 Outcomes,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,""""""
2181,article,webmd.com,https://www.webmd.com/lung/news/20200514/covid-19-daily-high-risk-specialties-flu-comparisons,"COVID-19 Daily: High-Risk Specialties, Flu Comparisons","""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,""""""
2182,article,webmd.com,https://www.webmd.com/lung/news/20200514/some-data-may-be-worse-than-no-data-in-the-covid-era,Some Data May Be Worse Than No Data in the COVID Era,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,""""""
2183,article,webmd.com,https://www.webmd.com/lung/news/20200514/treating-liver-disease-during-covid-19-new-recommendations,COMMENTARY: Treating Liver Disease During COVID-19: New Recommendations,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,""""""
2184,article,webmd.com,https://www.webmd.com/lung/news/20200514/comparing-covid-19-flu-death-tolls-extremely-dangerous,"Comparing COVID-19, Flu Death Tolls 'Extremely Dangerous'","""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,""""""
2185,article,webmd.com,https://www.webmd.com/lung/news/20200514/which-specialties-are-at-highest-risk-for-contracting-covid-19,Which Specialties Are at Highest Risk for Contracting COVID-19?,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,""""""
2186,article,webmd.com,https://www.webmd.com/lung/news/20200514/covid-19-will-likely-change-docs-incentive-targets-bonuses-survey,"COVID-19 Will Likely Change Docs' Incentive Targets, Bonuses","""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,""""""
2187,article,webmd.com,https://www.webmd.com/lung/news/20200514/smell-diminishes-by-day-3-of-covid-19-study-says,"Smell Diminishes by Day 3 of COVID-19, Study Says","""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,""""""
2188,article,webmd.com,https://www.webmd.com/lung/news/20200514/covid-19-can-infect-and-harm-digestive-organs,COVID-19 Can Infect and Harm Digestive Organs,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,""""""
2189,article,webmd.com,https://www.webmd.com/lung/news/20200513/covid-19-daily-hazard-pay-dangerous-mistakes,"COVID-19 Daily: Hazard Pay, Dangerous Mistakes","""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,""""""
2190,article,webmd.com,https://www.webmd.com/lung/news/20200513/new-focus-on-renin-angiotensin-system-role-in-covid-19,New Focus on Renin-Angiotensin System Role in COVID-19,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,""""""
2191,article,webmd.com,https://www.webmd.com/lung/news/20200513/covid-19-data-dives-the-high-cost-of-herd-immunity,COMMENTARY: COVID-19 Data Dives: The High Cost of Herd Immunity,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,""""""
2192,article,webmd.com,https://www.webmd.com/lung/news/20200513/hazard-pay-in-new-covid-19-relief-bill-likely-a-pipe-dream-for-now,Hazard Pay in New COVID-19 Relief Bill Likely a 'Pipe Dream',"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,""""""
2193,article,webmd.com,https://www.webmd.com/lung/news/20200513/covid-19-what-will-happen-to-physician-income-this-year,COVID-19: What Will Happen to Physician Income This Year?,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,""""""
2194,article,webmd.com,https://www.webmd.com/lung/news/20200513/dermatologic-changes-with-covid-19-what-we-know-and-dont-know,Skin Changes With COVID-19: What We Know and Don't Know,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,""""""
2195,article,webmd.com,https://www.webmd.com/lung/news/20200513/inhaled-nitric-oxide-explored-for-covid-19-oxygenation,Inhaled Nitric Oxide Explored for COVID-19 Oxygenation,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,""""""
2196,article,webmd.com,https://www.webmd.com/lung/news/20200513/ophthalmology-practices-hit-hard-by-covid-19-closures-changes,"Ophthalmology Practices Hit Hard by COVID-19 Closures, Changes","""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,""""""
2197,article,webmd.com,https://www.webmd.com/lung/news/20200513/complications-on-the-road-to-recovery-after-covid,Life After COVID-19: The Road To Recovery,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,""""""
2198,article,webmd.com,https://www.webmd.com/lung/news/20200513/teacher-creates-special-suit-to-hug-her-students,Teacher Creates Special Suit to Hug Her Students,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,""""""
2199,article,webmd.com,https://www.webmd.com/lung/news/20200513/nervous-about-returning-to-work-covid-precautions,Nervous About Returning to Work? COVID Precautions,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,""""""
2200,article,webmd.com,https://www.webmd.com/lung/news/20200513/trials-test-survivors-blood-as-covid19-treatment,Trials Test Survivors' Blood as COVID-19 Treatment,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,""""""
2201,article,webmd.com,https://www.webmd.com/lung/news/20200513/as-states-reopen-fauci-warns-outbreaks-inevitable,"As States Reopen, Fauci Warns Outbreaks Inevitable","""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,""""""
2202,article,webmd.com,https://www.webmd.com/lung/news/20200515/fda-issues-alert-on-accuracy-of-abbott-id-now-rapid-test-for-covid-19,FDA Issues Alert on Accuracy of Abbott ID NOW Rapid Test,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,""""""
2203,article,webmd.com,https://www.webmd.com/lung/news/20200515/stay-at-home-orders-correlated-with-slower-covid-19-spread,Stay-at-Home Orders Correlated With Slower COVID-19 Spread,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,""""""
2204,article,webmd.com,https://www.webmd.com/lung/news/20200515/covid-19-data-dives-making-the-case-for-ppe,COMMENTARY: Making the Case for PPE,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,""""""
2205,article,webmd.com,https://www.webmd.com/lung/news/20200515/pfizer-says-covid-19-vaccine-could-arrive-in-october,Pfizer: COVID-19 Vaccine Could Arrive in October,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,""""""
2206,article,webmd.com,https://www.webmd.com/lung/news/20200515/all-los-angeles-residents-must-wear-masks,L.A. Mayor: All Residents Must Wear Masks,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,""""""
2207,article,webmd.com,https://www.webmd.com/lung/news/20200515/limited-reopenings-at-many-national-parks,Limited Reopenings at Many National Parks,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,""""""
2208,article,webmd.com,https://www.webmd.com/lung/news/20200515/covid-19-deaths-top-300000-worldwide,"COVID-19 Deaths Top 300,000 Worldwide","""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,""""""
2209,article,webmd.com,https://www.webmd.com/lung/news/20200515/covid-19-is-more-severe-in-smokers,COVID-19 Is More Severe in Smokers,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,""""""
2210,article,webmd.com,https://www.webmd.com/lung/news/20200514/what-to-know-about-coronavirus-testing,What to Know About Coronavirus Testing,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,""""""
2211,article,webmd.com,https://www.webmd.com/lung/news/20200514/states-not-hitting-testing-goals-feds-promise-aid,States Not Hitting Testing Goals; Feds Promise Aid,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,""""""
2212,article,webmd.com,https://www.webmd.com/lung/news/20200514/covid19-millions-of-older-americans-going-hungry,COVID-19: Millions of Older Americans Going Hungry,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,""""""
2213,article,webmd.com,https://www.webmd.com/lung/news/20200514/covid-test-used-at-white-house-often-wrong,COVID Test Used at White House Often Wrong,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,""""""
2214,article,webmd.com,https://www.webmd.com/lung/news/20200514/l-a-could-keep-stay-at-home-order-through-summer,L.A. Could Keep Stay-at-Home Order Through Summer,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,""""""
2215,article,webmd.com,https://www.webmd.com/lung/news/20200514/reopened-countries-renew-restrictions-as-covid-spikes,Countries Renew Restrictions As COVID Spikes,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,""""""
2216,article,webmd.com,https://www.webmd.com/lung/news/20200514/group-screening-could-help-covid-19-test-shortages,Group Screening Could Help COVID-19 Test Shortages,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,""""""
2217,article,webmd.com,https://www.webmd.com/lung/news/20200514/1-in-4-youtube-videos-mislead-viewers-about-covid,1 in 4 YouTube Videos Mislead Viewers About COVID,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,""""""
2218,article,webmd.com,https://www.webmd.com/lung/news/20200514/covid-19-data-dives-volunteering-to-get-coronavirus,COMMENTARY: COVID-19 Data Dives: Volunteering to Get Coronavirus?,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,""""""
2219,article,webmd.com,https://www.webmd.com/lung/news/20200514/coronavirus-social-a-twitter-thumbs-up-for-docs-who-rock,Coronavirus Social: A Twitter Thumbs Up for Docs Who Rock,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,""""""
2220,article,webmd.com,https://www.webmd.com/lung/news/20200506/european-society-of-cardiology-2020-congress-goes-virtual,European Society of Cardiology 2020 Congress Goes Virtual,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,""""""
2221,article,webmd.com,https://www.webmd.com/lung/news/20200506/covid-19-why-we-cant-test-our-way-out-of-this,COMMENTARY: COVID-19: Why We Can't Test Our Way Out of This,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,""""""
2222,article,webmd.com,https://www.webmd.com/lung/news/20200506/alcohol-abuse-agitated-by-covid-19-stirring-liver-concerns,Alcohol Abuse Agitated by COVID-19 Stirring Liver Concerns,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,""""""
2223,article,webmd.com,https://www.webmd.com/lung/news/20200506/covid-19-daily-er-docs-procure-ppe-earlier-pandemic-start,"COVID-19 Daily: ER Docs Procure PPE, Earlier Pandemic Start","""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,""""""
2224,article,webmd.com,https://www.webmd.com/lung/news/20200506/meat-shortage-forces-some-wendys-menu-changes,Meat Shortage Forces Some Wendy’s Menu Changes,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,""""""
2225,article,webmd.com,https://www.webmd.com/lung/news/20200506/first-french-covid-19-patient-was-admitted-in-december,France’s First COVID-19 Patient Was in December,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,""""""
2226,article,webmd.com,https://www.webmd.com/lung/news/20200506/covid-19-leaves-us-hospitals-in-financial-crisis,COVID-19 Leaves U.S. Hospitals in Financial Crisis,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,""""""
2227,article,webmd.com,https://www.webmd.com/lung/news/20200506/inhaler-use-up-during-coronavirus-pandemic,Inhaler Use Up During Coronavirus Pandemic,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,""""""
2228,article,webmd.com,https://www.webmd.com/lung/news/20200506/study-will-track-coronavirus-in-kids-and-family,Study Will Track Coronavirus in Kids and Family,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,""""""
2229,article,webmd.com,https://www.webmd.com/lung/news/20200505/cellphones-are-trojan-horses-for-viruses,Cellphones Are 'Trojan Horses' for Viruses,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,""""""
2230,article,webmd.com,https://www.webmd.com/lung/news/20200505/dont-skip-vital-care-babies-shots-doctors-warn,"Don’t Skip Vital Care, Babies’ Shots, Doctors Warn","""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,""""""
2231,article,webmd.com,https://www.webmd.com/lung/news/20200505/remdesivir-donated-to-treat-covid-19-patients,Remdesivir Donated to Treat COVID-19 Patients,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,""""""
2232,article,webmd.com,https://www.webmd.com/lung/news/20200505/fda-oks-emergency-use-of-roche-antibody-test,FDA OKs Emergency Use of Roche Antibody Test,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,""""""
2233,article,webmd.com,https://www.webmd.com/lung/news/20200505/us-june-forecast-of-3000-daily-covid-19-deaths,"U.S. June Forecast of 3,000 Daily COVID-19 Deaths","""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,""""""
2234,article,webmd.com,https://www.webmd.com/lung/news/20200505/defiant-crowds-prompt-miami-beach-park-closure,Defiant Crowds Prompt Miami Beach Park Closure,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,""""""
2235,article,webmd.com,https://www.webmd.com/lung/news/20200505/fda-tightens-rules-on-antibody-testing,FDA Tightens Rules on Antibody Testing,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,""""""
2236,article,webmd.com,https://www.webmd.com/lung/news/20200505/coronavirus-social-nurses-behaving-badly-on-tiktok,Coronavirus Social: Nurses Behaving Badly on TikTok,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,""""""
2237,article,webmd.com,https://www.webmd.com/lung/news/20200505/more-guidance-on-inpatient-management-of-blood-glucose-in-covid-19,More Guidance on Inpatient Management of Blood Glucose in COVID-19,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,""""""
2238,article,webmd.com,https://www.webmd.com/lung/news/20200505/early-oxygen-therapy-vital-for-pregnant-patients-with-covid-19,Early Oxygen Therapy Vital for Pregnant Patients With COVID-19,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,""""""
2239,article,webmd.com,https://www.webmd.com/lung/news/20200505/i-want-to-retire-but-i-cant-quite-say-goodbye,"I Want to Retire, But Just Can't Say Goodbye","""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,""""""
2240,article,webmd.com,https://www.webmd.com/lung/news/20200505/covid-19-daily-skin-manifestations-hcq-heart-rhythm-risks,"COVID-19 Daily: Skin Manifestations, HCQ Heart Rhythm Risks","""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,""""""
2241,article,webmd.com,https://www.webmd.com/lung/news/20200505/no-better-time-to-thank-our-nurses,COMMENTARY: No Better Time to Thank Our Nurses,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,""""""
2242,article,webmd.com,https://www.webmd.com/lung/news/20200505/covid-19-data-dives-serosurveys-if-not-good-ones-a-waste-of-time,COVID-19 Data Dives: Good Serosurveys Are Needed. Not All Are Good,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,""""""
2243,article,webmd.com,https://www.webmd.com/lung/news/20200511/ptsd-can-strike-nurses-especially-during-covid19,"PTSD Can Strike Nurses, Especially During COVID-19","""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,""""""
2244,article,webmd.com,https://www.webmd.com/lung/news/20200512/beauty-industry-group-sues-over-shop-closings,Beauty Industry Group Sues Over Shop Closings,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,""""""
2245,article,webmd.com,https://www.webmd.com/lung/news/20200512/states-ramp-up-contact-tracing-amid-reopening,States Ramp Up Contact Tracing Amid Reopening,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,""""""
2246,article,webmd.com,https://www.webmd.com/lung/news/20200512/organ-transplants-plummet-during-covid-19-crisis,Organ Transplants Plummet During COVID-19 Crisis,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,""""""
2247,article,webmd.com,https://www.webmd.com/lung/news/20200512/after-possible-exposure-pence-wont-self-isolate,"After Possible Exposure, Pence won’t Self Isolate","""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,""""""
2248,article,webmd.com,https://www.webmd.com/lung/news/20200512/white-house-and-cdc-at-odds-over-airport-screening,White House and CDC at Odds Over Airport Screening,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,""""""
2249,article,webmd.com,https://www.webmd.com/lung/news/20200512/trump-says-everyone-can-get-tested-but-not-everyone-should-be,Trump Says Not Everyone Should Be Tested,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,""""""
2250,article,webmd.com,https://www.webmd.com/lung/news/20200512/covid-19-cuts-stroke-cases-nearly-40-percent-nationwide,COVID-19 Cuts Stroke Cases Nearly 40% Nationwide,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,""""""
2251,article,webmd.com,https://www.webmd.com/lung/news/20200512/covid-19-daily-fauci-testifies-hcq-trials-lack-ecg,"COVID-19 Daily: Fauci Testifies, HCQ Trials Lack ECG","""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,""""""
2252,article,webmd.com,https://www.webmd.com/lung/news/20200512/coronavirus-social-twitter-hustles-to-verify-physicians,Coronavirus Social: Twitter Hustles to Verify Physicians,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,""""""
2253,article,webmd.com,https://www.webmd.com/lung/news/20200512/covid-19-triggers-new-bariatric-metabolic-surgery-guidance,COVID-19 Triggers New Bariatric/Metabolic Surgery Guidance,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,""""""
2254,article,webmd.com,https://www.webmd.com/lung/news/20200512/covid-19-fears-tied-to-dangerous-drop-in-child-vaccinations,COVID-19 Fears Tied to Dangerous Drop in Child Vaccinations,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,""""""
2255,article,webmd.com,https://www.webmd.com/lung/news/20200512/covid19-lockdown-increases-child-abuse-risk,COVID-19 Lockdown Increases Child Abuse Risk,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,""""""
2256,article,webmd.com,https://www.webmd.com/lung/news/20200512/stomach-ills-may-signal-covid-19-in-kids,Stomach Ills May Signal COVID-19 in Kids,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,""""""
2257,article,webmd.com,https://www.webmd.com/lung/news/20200512/blood-yields-clue-to-why-covid-is-tougher-on-men,Blood Yields Clue to Why COVID Is Tougher on Men,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,""""""
2258,article,webmd.com,https://www.webmd.com/lung/news/20200511/fda-oks-covid-test-using-gene-editing-technology,FDA Oks COVID Test Using Gene-Editing Technology,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,""""""
2259,article,webmd.com,https://www.webmd.com/lung/news/20200511/can-schools-really-reopen-safely,Can Schools Really Reopen Safely?,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,""""""
2260,article,webmd.com,https://www.webmd.com/lung/news/20200508/pangolins-hold-clues-to-how-covid-19-began----and-might-end,Pangolins May Hold Clues to How COVID-19 Began,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,""""""
2261,article,webmd.com,https://www.webmd.com/lung/news/20200508/doctors-update-warning-signs-of-severe-covid,Doctors update warning signs of severe COVID,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,""""""
2262,article,webmd.com,https://www.webmd.com/lung/news/20200508/dont-expect-a-baby-boom-after-pandemic-lockdowns,Don't Expect a Baby Boom After Pandemic Lockdowns,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,""""""
2263,article,webmd.com,https://www.webmd.com/lung/news/20200507/covid-19-deaths-reported-in-food-workers-and-inspectors,Food Plant Personnel Covid-19 Deaths Reported,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,""""""
2264,article,webmd.com,https://www.webmd.com/lung/news/20200507/ptsd-may-plague-many-covid-19-survivors,PTSD May Plague Many COVID-19 Survivors,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,""""""
2265,article,webmd.com,https://www.webmd.com/lung/news/20200507/virus-found-in-semen-of-covid-19-survivors,Virus Found in Semen of COVID-19 Survivors,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,""""""
2266,article,webmd.com,https://www.webmd.com/lung/news/20200507/trump-says-coronavirus-task-force-will-remain,Trump Says Coronavirus Task Force Will Remain,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,""""""
2267,article,webmd.com,https://www.webmd.com/lung/news/20200507/endocrinologists-navigate-deferments-telehealth-amid-covid-19,"Endocrinologists Navigate Deferments, Telehealth Amid COVID-19","""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,""""""
2268,article,webmd.com,https://www.webmd.com/lung/news/20200507/covid-19-be-wary-of-those-racing-to-fill-the-therapeutic-void,COMMENTARY: COVID-19: Be Wary of Those Racing to Fill the Therapeutic Void,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,""""""
2269,article,webmd.com,https://www.webmd.com/lung/news/20200507/sars-cov-2-in-semen-of-covid-19-patients,SARS-CoV-2 in Semen of COVID-19 Patients?,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,""""""
2270,article,webmd.com,https://www.webmd.com/lung/news/20200507/what-day-is-it-this-it-your-brain-on-quarantine,What Day Is It? This Is Your Brain on Quarantine,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,""""""
2271,article,webmd.com,https://www.webmd.com/lung/news/20200507/can-we-measure-covid-19-seroprevalence-with-a-flawed-ruler,COMMENTARY: Can We Measure COVID-19 Seroprevalence With a Flawed Ruler?,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,""""""
2272,article,webmd.com,https://www.webmd.com/lung/news/20200507/covid-19-8-steps-for-getting-ready-to-see-patients-again,COVID-19: 8 Steps for Getting Ready to See Patients Again,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,""""""
2273,article,webmd.com,https://www.webmd.com/lung/news/20200507/links-between-covid-19-and-diabetes-known-and-unknown,"COMMENTARY: The Links Between COVID-19 and Diabetes, Known and Unknown","""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,""""""
2274,article,webmd.com,https://www.webmd.com/lung/news/20200507/covid-19-daily-male-vulnerability-semen-study,"COVID-19 Daily: Male Vulnerability, Semen Study","""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,""""""
2275,article,webmd.com,https://www.webmd.com/lung/news/20200507/evidence-builds-linking-anticoagulation-to-covid-19-survival,Evidence Builds Linking Anticoagulation to COVID-19 Survival,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,""""""
2276,article,webmd.com,https://www.webmd.com/lung/news/20200507/androgens-may-explain-male-vulnerability-to-covid-19,Androgens May Explain Male Vulnerability to COVID-19,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,""""""
2277,article,webmd.com,https://www.webmd.com/lung/news/20200507/100-days-into-covid10-where-do-we-stand,"100 Days Into COVID-19, Where Do We Stand?","""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,""""""
2278,article,webmd.com,https://www.webmd.com/lung/news/20200507/pfizer-starts-clinical-trials-of-covid-19-vaccine,Pfizer Starts Clinical Trials of COVID-19 Vaccine,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,""""""
2279,article,webmd.com,https://www.webmd.com/digestive-disorders/news/20200507/supreme-court-justice-ginsburg-home-from-hospital,Supreme Court Justice Ginsburg Home From Hospital,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,""""""
2280,article,webmd.com,https://www.webmd.com/lung/news/20200506/blood-thinners-could-boost-covid19-survival,Blood Thinners Could Boost COVID-19 Survival,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,""""""
