,type,fact_check_url,news_url,title,newstitle,content,abstract,publish_date,meta_keywords
4254,article,who.int,https://www.who.int/news/item/25-09-2020-conflict-climate-crisis-and-covid-19-pose-great-threats-to-the-health-of-women-and-children,"Conflict, climate crisis and COVID-19 pose great threats to the health of women and children","""Conflict, climate crisis and COVID-19 pose great threats to the health of women and children""",25 september 2020 fragile gains made to advance women and childrens health are threatened by conflict climate crisis and covid-19 according to new report from every woman every child. protect progress rise refocus recover 2020 highlights that since every woman every child movement was launched 10 years ago spearheaded by united nations secretary general there has been remarkable progress in improving health of worlds women children and adolescents. for exa. ,"25 september 2020 fragile gains made to advance women and childrens health are threatened by conflict climate crisis and covid-19 according to new report from every woman every child.protect progress rise refocus recover 2020 highlights that since every woman every child movement was launched 10 years ago spearheaded by united nations secretary general there has been remarkable progress in improving health of worlds women children and adolescents. for example under five deaths reached all time recorded low in 2019 and more than 1 billion children were vaccinated over past decade. coverage of immunization skilled birth attendant and access to safe drinking water reached over 80 per cent. maternal deaths declined by 35 per cent since 2000 with most significant declines occurring from 2010. estimated 25 million child marriages were also prevented over past decade.however conflict climate instability and covid-19 pandemic are putting health and well being of all children and adolescents at risk. covid-19 crisis in particular is exacerbating existing inequities with reported disruptions in essential health interventions disproportionately impacting most vulnerable women and children. at height of pandemic lockdowns schools were closed in 192 countries affecting 1.6 billion students. domestic violence and abuse of girls and women increased. poverty and hunger are also on rise.even before covid-19 pandemic child under age of five died every six seconds somewhere around world said henrietta fore unicef executive director. millions of children living in conflict zones and fragile settings face even greater hardship with onset of pandemic. we need to work collectively to meet immediate needs caused by pandemic while also strengthening health systems. only then can we protect and save lives.in 2019 5.2 million children under age of 5 and 1 million adolescents died of preventable causes. every 13 seconds newborn baby died. every hour 33 women did not survive childbirth and 33.000 girls day were forced into marriages usually to much older men. report examines deep rooted inequities which continue to deprive women children and adolescents of their rights noting birthplace as significant determinant of survival. in 2019 82 percent of under-5 deaths and 86 percent of maternal deaths were concentrated in sub saharan africa and south asia. nine in 10 paediatric hiv infections occurred in sub saharan africa. maternal newborn child and adolescent mortality rates were substantially higher in countries chronically affected by conflict.for too long health and rights of women children and adolescents have received insufficient attention and services have been inadequately resourced said former prime minister of new zealand and board chair of partnership for maternal newborn and child health helen clark. we call on all partners to work together to support governments to strengthen health systems and tackle inequities that constrain progress.the report calls upon global community to fight covid-19 while honoring and respecting commitments that can improve lives of women and children and not widen gap between promise and reality. covid-19 pandemic threatens to turn back clock on years of progress in reproductive maternal child and adolescent health. this is unacceptable said muhammad ali pate global director for health nutrition and population at world bank group and director global financing facility. gff partnership will double down on its efforts to engage with partners and countries and honor global commitment to ensure that all women adolescents and children can access quality affordable health care they need to survive and thrive.the past decade of progress to advance health of women children and adolescents must be protected from impact of pandemic and responses to it report says. rapid reversal of hard fought progress in womens childrens and adolescents health is real threat said ties boerma director of countdown to 2030 for reproductive maternal newborn child and adolescent health. as intensive tracking of covid-19 pandemic tells us timely local data are necessary to be able to target actions and prevent rising inequalities. global and country investments in local health information systems are much needed to guide response and protect progress. without intensified efforts to combat preventable child deaths 48 million children under age 5 could die between 2020 and 2030. almost half of these deaths will be newborns. report advocates for countries to continue investing in health of all women children and adolescents in all crises. ""as we respond to covid-19 and reimagine better future with sustained peace including at home we must repeat unequivocally that rights of women and girls are not negotiable. even in times of crisis especially in times of crisis their sexual and reproductive health and rights must be safeguarded at all costs said natalia kanem unfpa executive director.the report argues that every woman every child movement is more critical than ever as we step into sdg decade of action in midst of worst global health crisis of generation. momentum of movement must continue to champion multilaterialism to mobilize action across all sectors to safeguard tremendous investments and gains realized by commitments since its launch 10 years ago and to protect health and well being of every woman child and adolescent everywhere. ""there is no doubt that pandemic has set back global efforts to improve health and well being of women and children but that should only serve to strengthen our resolve said dr tedros adhanom ghebreyesus who director general. our joint action under every woman every child movement is more important than ever. we now must renew our commitment to healthier safer fairer and more sustainable world for women children and future generations.link to report microsite http://protect.everywomaneverychild.org link to who global strategy for womens children and adolescents health data portal https://www.who.int data maternal newborn child adolescent global strategy data. ",,""""""
4255,article,who.int,https://www.who.int/news/item/23-09-2020-unga-virtual-high-level-side-event-on-mitigating-the-impact-of-covid-19,UNGA Virtual high-level side event on mitigating the impact of COVID-19,"""UNGA Virtual high-level side event on mitigating the impact of COVID-19""",stewart simonson assistant director general wun moderated high level event hosted by co chairs of group of friends of solidarity for global health security on protraction of covid-19 crisis mitigating impact and protecting future generations. event looked at impact of protraction of covid-19 on future generations and importance of mitigating these impacts as well as what united nations member states and partners are doing to address crisis. welcomin. ,event looked at impact of protraction of covid-19 on future generations and importance of mitigating these impacts as well as what united nations member states and partners are doing to address crisis .. ,,""""""
4256,article,who.int,https://www.who.int/news/item/23-09-2020-managing-the-covid-19-infodemic-promoting-healthy-behaviours-and-mitigating-the-harm-from-misinformation-and-disinformation,Managing the COVID-19 infodemic: Promoting healthy behaviours and mitigating the harm from misinformation and disinformation,"""Managing the COVID-19 infodemic: Promoting healthy behaviours and mitigating the harm from misinformation and disinformation""",coronavirus disease covid-19 is first pandemic in history in which technology and social media are being used on massive scale to keep people safe informed productive and connected. at same time technology we rely on to keep connected and informed is enabling and amplifying infodemic that continues to undermine global response and jeopardizes measures to control pandemic. infodemic is overabundance of information both online and offline. it includes deli. ,coronavirus disease covid-19 is first pandemic in history in which technology and social media are being used on massive scale to keep people safe informed productive and connected.at same time technology we rely on to keep connected and informed is enabling and amplifying infodemic that continues to undermine global response and jeopardizes measures to control pandemic.an infodemic is overabundance of information both online and offline. it includes deliberate attempts to disseminate wrong information to undermine public health response and advance alternative agendas of groups or individuals. mis- and disinformation can be harmful to peoples physical and mental health increase stigmatization threaten precious health gains and lead to poor observance of public health measures thus reducing their effectiveness and endangering countries ability to stop pandemic.misinformation costs lives. without appropriate trust and correct information diagnostic tests go unused immunization campaigns or campaigns to promote effective vaccines will not meet their targets and virus will continue to thrive.furthermore disinformation is polarizing public debate on topics related to covid-19 amplifying hate speech heightening risk of conflict violence and human rights violations and threatening long terms prospects for advancing democracy human rights and social cohesion.in this context un secretary- general launched united nations communications response initiative to combat spread of mis- and disinformation in april 2020. un also issued guidance note on addressing and countering covid-19 related hate speech 11 may 2020).at world health assembly in may 2020 who member states passed resolution wha73.1 on covid-19 response. resolution recognizes that managing infodemic is critical part of controlling covid-19 pandemic it calls on member states to provide reliable covid-19 content take measures to counter mis- and disinformation and leverage digital technologies across response. resolution also calls on international organizations to address mis- and disinformation in digital sphere work to prevent harmful cyber activities undermining health response and support provision of science based data to public.the un system and civil society organizations are using their collective expertise and knowledge to respond to infodemic. at same time as pandemic continues to create uncertainty and anxiety there is urgent need for stronger action to manage infodemic and for coordinated approach among states multi lateral organizations civil society and all other actors who have clear role and responsibility in combatting mis- and disinformation.we call on member states to develop and implement action plans to manage infodemic by promoting timely dissemination of accurate information based on science and evidence to all communities and in particular high risk groups and preventing spread and combating mis- and disinformation while respecting freedom of expression.we urge member states to engage and listen to their communities as they develop their national action plans and to empower communities to develop solutions and resilience against mis- and disinformation.we further call on all other stakeholders including media and social media platforms through which mis- and disinformation are disseminated researchers and technologists who can design and build effective strategies and tools to respond to infodemic civil society leaders and influencers to collaborate with un system with member states and with each other and to further strengthen their actions to disseminate accurate information and prevent spread of mis- and disinformation. ,,""""""
4257,article,who.int,https://www.who.int/news/item/23-09-2020-covid-19-pandemic-countries-urged-to-take-stronger-action-to-stop-spread-of-harmful-information,COVID-19 pandemic: countries urged to take stronger action to stop spread of harmful information,"""COVID-19 pandemic: countries urged to take stronger action to stop spread of harmful information""",who un unicef unaids un development programme undp unesco international telecommunication union itu un global pulse initiative and international federation of red cross and red crescent societies ifrc together with governments of indonesia thailand and uruguay held webinar on margins of 75th un general assembly to draw attention to harm being done by spread of misinformation and disinformation latter being deliberate misinformatio. ,world health organization who together with un specialised agencies and partners today called on countries to develop and implement action plans to promote timely dissemination of science based information and prevent spread of false information while respecting freedom of expression .. ,,""""""
4258,article,who.int,https://www.who.int/news/item/22-10-2020-the-world-health-organization-and-wikimedia-foundation-expand-access-to-trusted-information-about-covid-19-on-wikipedia,The World Health Organization and Wikimedia Foundation expand access to trusted information about COVID-19 on Wikipedia,"""The World Health Organization and Wikimedia Foundation expand access to trusted information about COVID-19 on Wikipedia""",world health organization who and wikimedia foundation nonprofit that administers wikipedia announced today collaboration to expand publics access to latest and most reliable information about covid-19. collaboration will make trusted public health information available under creative commons attribution sharealike license at time when countries face continuing resurgences of covid-19 and social stability increasingly depends on publics shared under. ,collaboration is part of shared commitment from both organizations to ensure everyone has access to critical public health information surrounding global coronavirus pandemic. ,,""""""
4259,article,who.int,https://www.who.int/news/item/21-09-2020-who-sage-seasonal-influenza-vaccination-recommendations-during-the-covid-19-pandemic,WHO SAGE Seasonal Influenza Vaccination Recommendations during the COVID-19 Pandemic,"""WHO SAGE Seasonal Influenza Vaccination Recommendations during the COVID-19 Pandemic""",this document from who strategic advisory group of experts sage on immunization provides interim recommendations for influenza vaccination prioritization of risk groups for seasonal influenza vaccination during covid-19 pandemic. it also provides programmatic considerations for national authorities planning and conducting their influenza vaccination programmes as well as research considerations to address current knowledge gaps. who sage seasonal influenza vaccination recommendations. ,this document from who strategic advisory group of experts sage on immunization provides interim recommendations for influenza vaccination prioritization of risk groups for seasonal influenza vaccination during covid-19 pandemic. it also provides programmatic considerations for national authorities planning and conducting their influenza vaccination programmes as well as research considerations to address current knowledge gaps.who sage seasonal influenza vaccination recommendations during covid-19 who sage seasonal influenza vaccination recommendations during covid-19 pandemic. ,,""""""
4260,article,who.int,https://www.who.int/news/item/21-09-2020-boost-for-global-response-to-covid-19-as-economies-worldwide-formally-sign-up-to-covax-facility,Boost for global response to COVID-19 as economies worldwide formally sign up to COVAX facility,"""Boost for global response to COVID-19 as economies worldwide formally sign up to COVAX facility""",64 higher income economies have now joined covax facility with further 38 economies expected to sign in coming days these self financing economies which include 29 from team europe participating as part of agreement with european commission join 92 lower income economies eligible for financial support through gavi covax advance market commitment this means total of 156 economies representing nearly two thirds of global population are now committed to or e. ,64 higher income economies have now joined covax facility with further 38 economies expected to sign in coming days. ,,""""""
4261,article,who.int,https://www.who.int/news/item/19-10-2020-kim-sledge-and-the-world-we-want-partner-with-who-foundation-to-re-record-unity-anthem-we-are-family-in-response-to-covid-19-and-to-focus-on-global-public-health-needs,Kim Sledge and the World We Want partner with WHO Foundation to re-record unity anthem “We Are Family” in response to COVID-19 and to focus on global public health needs,"""Kim Sledge and the World We Want partner with WHO Foundation to re-record unity anthem “We Are Family” in response to COVID-19 and to focus on global public health needs""",special edition cover of classic song we are family will be accompanied by worldwide viral video starring celebrities frontline health heroes leaders and members of public singing together in show of solidarity and support for addressing present and future global public health needs including covid-19. launching today wearefamily video campaign will invite people worldwide to star in music video recording videos of themselves with their close family and friends s. ,"special edition cover of classic song we are family will be accompanied by worldwide viral video starring celebrities frontline health heroes leaders and members of public singing together in show of solidarity and support for addressing present and future global public health needs including covid-19.launching today wearefamily video campaign will invite people worldwide to star in music video recording videos of themselves with their close family and friends singing song and then sharing this on their social media channels. part of proceeds from new song being released 9 nov will be donated to who foundation to support response to covid-19 and promotion and protection of health for people around world.a special edition cover of sister sledges timeless hit we are family will be released in new and inspiring call for global solidarity to respond to covid-19 pandemic and to generate proceeds to address most pressing global health challenges of our time. initiative is being launched by world we want global social impact enterprise and kim sledge part of legendary multi gold and platinum recording music group in benefit of who foundation and supported by world health organization who).this new initiative being launched ahead of united nations day on 24 october will also be accompanied by unique video and social media campaign and sound bold and hopeful call for solidarity unity and collaboration to promote and protect health and wellbeing for every person on planet.a call for solidaritythe inspiration to release special edition of classic track came in march 2020 as communities around world were left reeling from impact of covid-19.kim sledge said from doctors and nurses on front lines to paramedics and police from midwives and scientists to carers for vulnerable we are family initiative will salute each and every one with feeling of unity strength and solidarity in response to unprecedented challenges world faces as result of coronavirus outbreak.there are many people who motivated me to embark on this new initiative in support of making we are family come to life and who are very dedicated to finding ways to conquer this crisis. they include my close family friend lou weisbach my mercy seat ministry brothers and sisters and all of global health workers scientists essential labourers care givers and emergency personnel around world who have been working day and night during pandemic in support of others added kim vocalist philanthropist novelist songwriter producer and minister.using musics universal power in bringing world together wearefamily campaign is focused on raising awareness on and much needed resources for addressing global public health needs from emergency preparedness outbreak response and stronger health systems to promoting mental health and preventing non communicable diseases.natasha mudhar founder of world we want and driving force behind wearefamily campaign said we are family is one of most instantly recognizable anthems in world. song carries such inspiring message of unity and solidarity. we are certain that we are family song and video initiative is being launched at right time. it is rallying cry for togetherness for strength of our global family. we are all together during these times.special edition version song to support health effortsthe special edition of classicwe are familysong will bereleasedonlinefor download on 9 november 2020 in conjunction with theopening of world health assembly at whichkim sledgeis also scheduled toperformthe song alongside choral singers from new york to tonga. portion of songs proceeds will be donated to who foundation to support delivery of life saving health services.dr tedros adhanom ghebreyesus director general of world health organization said we are family is more than song. it is call to action for collaboration and kindness and reminder of strength of family and importance of coming together to help others in times of need.dr tedros added now more than ever communities and individuals all over world need to heed this message and come together as global family to support each other through this covid-19 challenge and to remember that our health and wellbeing is our most precious gift. i am grateful to kim sledge and world we want for sharing this masterpiece and message of hope with us all. it is only through national unity and global solidarity that we will overcome covid-19 and ensure people all over world attain highest level of health and well being. ""join we are family video campaignin support of songs release call is being launched today 19 october for people worldwide to submit videos of themselves singing we are family for inclusion in unique and inspiring compilation video for release on 7 december 2020. this video will honour incredible work of frontline workforces risking their lives around to save ours and all those around world who have been affected by pandemic.to submit sing along videos to special edition cover version of we are family song key steps are record yourself singing we are family either alone or with friends and family whilst observing physical distancing guidelines.share video on your favourite social media channel with hashtag wearefamily covid19 healthforall and tag @who @the_worldwewant and @thewhof.upload your video to https://unitystrong.com.if you want your video to be considered for inclusion in global we are family video you will need to share your video by monday 30 november 2020.video clips will be selected based on age geographical diversity and appropriate physical distancing if video includes groups of people beyond immediate family members and correct handwashing if singing along to song while washing hands.more details including terms conditions can be found here www.unitystrong.com.for further information please contact world we want wafmedia@theworldwewant.global. ",,""""""
4262,article,who.int,https://www.who.int/news/item/16-09-2020-who-sage-values-framework-for-the-allocation-and-prioritization-of-covid-19-vaccination,WHO SAGE values framework for the allocation and prioritization of COVID-19 vaccination,"""WHO SAGE values framework for the allocation and prioritization of COVID-19 vaccination""",this values framework offers guidance globally on allocation of covid-19 vaccines between countries and to offer guidance nationally on prioritization of groups for vaccination within countries while supply is limited. framework is intended to be helpful to policy makers and expert advisors at global regional and national level as they make allocation and prioritization decisions about covid-19 vaccines. who sage values framework for allocation and prioritization of covid-. ,this values framework offers guidance globally on allocation of covid-19 vaccines between countries and to offer guidance nationally on prioritization of groups for vaccination within countries while supply is limited. framework is intended to be helpful to policy makers and expert advisors at global regional and national level as they make allocation and prioritization decisions about covid-19 vaccines.who sage values framework for allocation and prioritization of covid-19 vaccination. ,,""""""
4263,article,who.int,https://www.who.int/news/item/15-10-2020-solidarity-therapeutics-trial-produces-conclusive-evidence-on-the-effectiveness-of-repurposed-drugs-for-covid-19-in-record-time,Solidarity Therapeutics Trial produces conclusive evidence on the effectiveness of repurposed drugs for COVID-19 in record time,"""Solidarity Therapeutics Trial produces conclusive evidence on the effectiveness of repurposed drugs for COVID-19 in record time""",in just six months worlds largest randomized control trial on covid-19 therapeutics has generated conclusive evidence on effectiveness of repurposed drugs for treatment of covid-19. interim results from solidarity therapeutics trial coordinated by world health organization indicate that remdesivir hydroxychloroquine lopinavir ritonavir and interferon regimens appeared to have little or no effect on 28-day mortality or in hospital course of covid-19 among hospit. ,study which spans more than 30 countries looked at effects of these treatments on overall mortality initiation of ventilation and duration of hospital stay in hospitalized patients. other uses of drugs for example in treatment of patients in community or for prevention would have to be examined using different trials. ,,""""""
4264,article,who.int,https://www.who.int/news/item/15-10-2020-nigeria-resumes-yellow-fever-vaccination-with-safety-measures-necessary-for-the-covid-19-context,Nigeria resumes Yellow fever vaccination with safety measures necessary for the COVID-19 context,"""Nigeria resumes Yellow fever vaccination with safety measures necessary for the COVID-19 context""",you can access original press release by clicking here. ,,,""""""
4265,article,who.int,https://www.who.int/news/item/14-10-2020-sixth-annual-meeting-of-the-friends-of-the-task-force-working-with-member-states-to-deliver-the-ncd-related-sdg-targets-during-and-beyond-covid-19,Sixth Annual meeting of the “Friends of the Task Force” Working with Member States to deliver the NCD-related SDG targets during and beyond COVID-19,"""Sixth Annual meeting of the “Friends of the Task Force” Working with Member States to deliver the NCD-related SDG targets during and beyond COVID-19""",on 24 september 2020 friends of task force met in margins of high level segment of 75thsession of united nations general assembly. participants included member states un agencies and non state actors. meeting was co hosted by government of russian federation and world health organization and co sponsored by united nations development programme international development law organization and secretariat of who framework convention on to. ,sixth annual meeting of friends of task force working with member states to deliver ncd related sdg targets during and beyond covid-19. ,,""""""
4266,article,who.int,https://www.who.int/news/item/13-10-2020-impact-of-covid-19-on-people's-livelihoods-their-health-and-our-food-systems,Impact of COVID-19 on people's livelihoods their health and our food systems,"""Impact of COVID-19 on people's livelihoods, their health and our food systems""",covid-19 pandemic has led to dramatic loss of human life worldwide and presents unprecedented challenge to public health food systems and world of work. economic and social disruption caused by pandemic is devastating tens of millions of people are at risk of falling into extreme poverty while number of undernourished people currently estimated at nearly 690 million could increase by up to 132 million by end of year. millions of enterprises face existent. ,,,""""""
4267,article,who.int,https://www.who.int/news/item/10-09-2020-coronavirus-global-response-access-to-covid-19-tools-accelerator-facilitation-council-holds-inaugural-meeting,Coronavirus Global Response: Access to COVID-19 Tools-Accelerator Facilitation Council holds inaugural meeting,"""Coronavirus Global Response: Access to COVID-19 Tools-Accelerator Facilitation Council holds inaugural meeting""",united nations secretary general antnio guterres appeals for quantum leap in funding for act accelerator global solution to get world moving working and prospering again h.e. cyril ramaphosa president of south africa and h.e. erna solberg prime minister of norway co chair act acceleration facilitation council global leaders including over 30 heads of state and ministers release statement of commitment to galvanizing support for act accelerator and need f. ,today dr tedros adhanom ghebreyesus who director general and dr ursula von der leyen president of european commission co hosted inaugural meeting of access to covid-19 tools act accelerator facilitation council .. ,,""""""
4268,article,who.int,https://www.who.int/news/item/09-09-2020-covid-19-could-reverse-decades-of-progress-toward-eliminating-preventable-child-deaths-agencies-warn,"COVID-19 could reverse decades of progress toward eliminating preventable child deaths, agencies warn","""COVID-19 could reverse decades of progress toward eliminating preventable child deaths, agencies warn""",with number of under five deaths at all time recorded low of 5.2 million in 2019 disruptions in child and maternal health services due to covid-19 pandemic are putting millions of additional lives at stake number of global under five deaths dropped to its lowest point on record in 2019 down to 5.2 million from 12.5 million in 1990 according to new mortality estimates released by unicef world health organization who population division of united nations depar. ,with number of under five deaths at all time recorded low of 5.2 million in 2019 disruptions in child and maternal health services due to covid-19 pandemic are putting millions of additional lives at stake new york/ geneva 9 september 2020 number of global under five deaths dropped to its lowest point on record in 2019 down to 5.2 million from 12.5 million in 1990 according to new mortality estimates released by unicef world health organization who population division of united nations department of economic and social affairs and world bank group. since then however surveys by unicef and who reveal that covid-19 pandemic has resulted in major disruptions to health services that threaten to undo decades of hard won progress. global community has come too far towards eliminating preventable child deaths to allow covid-19 pandemic to stop us in our tracks said henrietta fore unicef executive director. when children are denied access to health services because system is overrun and when women are afraid to give birth at hospital for fear of infection they too may become casualties of covid-19. without urgent investments to re start disrupted health systems and services millions of children under five especially newborns could die. over past 30 years health services to prevent or treat causes of child death such as preterm low birthweight complications during birth neonatal sepsis pneumonia diarrhea and malaria as well as vaccination have played large role in saving millions of lives. now countries worldwide are experiencing disruptions in child and maternal health services such as health checkups vaccinations and prenatal and post natal care due to resource constraints and general uneasiness with using health services due to fear of getting covid-19. unicef survey conducted over summer across 77 countries found that almost 68 per cent of countries reported at least some disruption in health checks for children and immunization services. in addition 63 per cent of countries reported disruptions in antenatal checkups and 59 per cent in post natal care. recent who survey based on responses from 105 countries revealed that 52 per cent of countries reported disruptions in health services for sick children and 51 per cent in services for management of malnutrition. health interventions such as these are critical for stopping preventable newborn and child deaths. for example women who receive care by professional midwives trained according to internationals standards are 16 per cent less likely to lose their baby and 24 per cent less likely to experience pre term birth according to who. fact that today more children live to see their first birthday than any time in history is true mark of what can be achieved when world puts health and well being at centre of our response said dr. tedros adhanom ghebreyesus who director general. now we must not let covid-19 pandemic turn back remarkable progress for our children and future generations. rather its time to use what we know works to save lives and keep investing in stronger resilient health systems. based on responses from countries that participated in unicef and who surveys most commonly cited reasons for health service disruptions included parents avoiding health centers for fear of infection transport restrictions suspension or closure of services and facilities fewer healthcare workers due to diversions or fear of infection due to shortages in personal protective equipment such as masks and gloves and greater financial difficulties. afghanistan bolivia cameroon central african republic libya madagascar pakistan sudan and yemen are among hardest hit countries. seven of nine countries had high child mortality rates of more than 50 deaths per 1000 live births among children under five in 2019. in afghanistan where 1 in 17 children died before reaching age 5 in 2019 ministry of health reported significant reduction in visits to health facilities. out of fear of contracting covid-19 virus families are de prioritizing pre- and post natal care adding to risk faced by pregnant women and newborn babies. even before covid-19 newborns were at highest risk of death. in 2019 newborn baby died every 13 seconds. moreover 47 per cent of all under five deaths occurred in neonatal period up from 40 per cent in 1990. with severe disruptions in essential health services newborn babies could be at much higher risk of dying. for example in cameroon where 1 out of every 38 newborns died in 2019 unicef survey reported estimated 75 per cent disruptions in services for essential newborn care antenatal check ups obstetric care and post natal care. in may initial modelling by johns hopkins university showed that almost 6.000 additional children could die per day due to disruptions due to covid-19. these reports and surveys highlight need for urgent action to restore and improve childbirth services and antenatal and postnatal care for mothers and babies including having skilled health workers to care for them at birth. working with parents to assuage their fears and reassure them is also important. covid-19 pandemic has put years of global progress to end preventable child deaths in serious jeopardy said muhammad ali pate global director for health nutrition and population at world bank. it is essential to protect life saving services which have been key to reducing child mortality. we will continue to work with governments and partners to reinforce healthcare systems to ensure mothers and children get services they need. new report demonstrates ongoing progress worldwide in reducing child mortality said john wilmoth director of population division of united nations department of economic and social affairs. while report highlights negative effects of covid-19 pandemic on interventions that are critical for childrens health it also draws attention to need to redress vast inequities in child 's prospects for survival and good health. download photos b roll full child mortality estimates report and data files here. for unicef survey on disruptions due to covid-19 click here. these links will go live after 00.01 gmt 9 september. main report landing page https://data.unicef.org/resources/levels-and-trends-in-child-mortality/datasets https://data.unicef.org/resources/dataset/child-mortality/ narrative page https://data.unicef.org/topic/child-survival/under-five-mortality/ about un igme united nations inter agency group for child mortality estimation or un igme was formed in 2004 to share data on child mortality improve methods for child mortality estimation report on progress towards child survival goals and enhance country capacity to produce timely and properly assessed estimates of child mortality. un igme is led by unicef and includes world health organization world bank group and united nations population division of department of economic and social affairs. for more information visit http://www.childmortality.org/ for more information please contact sabrina sidhu unicef new york +1 917 4761537 ssidhu@unicef.org fadla chaib who geneva +41 79 475 5556 chaibf@who.int bela hovy population division un desa 1 914 602 3370 hovy@un.orgalexandra humme world bank washington dc +12024585511 ahumme@worldbank.org. ,,""""""
4269,article,who.int,https://www.who.int/news/item/08-10-2020-one-year-commemoration-of-the-high-level-meeting-on-uhc-measuring-progress-challenges-and-opportunities-in-the-context-of-covid-19,One Year Commemoration of the High-Level Meeting on UHC,"""One Year Commemoration of the High-Level Meeting on UHC: Measuring Progress, Challenges and Opportunities in the Context of COVID-19""",dr. tedros who director general joined foreign ministers of japan thailand and georgia to host ministerial meeting on universal health coverage uhc to commemorate one year anniversary of high level meeting on uhc and promote release of un secretary generals policy brief on covid-19 and uhc. ministers of foreign affairs and ministers of health from around world reflected on commitments made in political declaration on uhc taking stock of national and glob. ,,,""""""
4270,article,who.int,https://www.who.int/news/item/07-09-2020-malaria-and-covid-19-country-perspectives,Malaria and COVID-19: country perspectives,"""Malaria and COVID-19: country perspectives""",how have country based malaria experts adapted to double challenge of malaria and covid-19. what successes have they achieved and where are remaining gaps. in virtual forum on 3 september 10 ministry of health representatives shared their experiences and reflections you can watch their presentations below. on 4 september participants heard from senior political and health leaders from 2 regions that are heavily impacted by malaria you will find below presentations of who s re. ,two virtual forums on 3 4 september co hosted by who and rbm partnership to end malaria took stock of current situation in countries affected by both malaria and covid-19 including successes pain points best practices and lessons learned. on day 1 participants heard from country based experts about incredible work that has been done to maintain critical malaria services. their shared insights formed basis of discussions on day 2 with national and global health leaders. ,,""""""
4271,article,who.int,https://www.who.int/news/item/05-10-2020-covid-19-disrupting-mental-health-services-in-most-countries-who-survey,COVID-19 disrupting mental health services in most countries,"""COVID-19 disrupting mental health services in most countries, WHO survey""",covid-19 pandemic has disrupted or halted critical mental health services in 93 of countries worldwide while demand for mental health is increasing according to new who survey. survey of 130 countries provides first global data showing devastating impact of covid-19 on access to mental health services and underscores urgent need for increased funding. survey was published ahead of who s big event for mental health global online advocacy event on 10 october. ,covid-19 pandemic has disrupted or halted critical mental health services in 93 of countries worldwide while demand for mental health is increasing according to new who survey. survey of 130 countries provides first global data showing devastating impact of covid-19 on access to mental health services and underscores urgent need for increased funding.the survey was published ahead of who s big event for mental health global online advocacy event on 10 october that will bring together world leaders celebrities and advocates to call for increased mental health investments in wake of covid-19.who has previously highlighted chronic underfunding of mental health prior to pandemic countries were spending less than 2 per cent of their national health budgets on mental health and struggling to meet their populations needs.and pandemic is increasing demand for mental health services. bereavement isolation loss of income and fear are triggering mental health conditions or exacerbating existing ones. many people may be facing increased levels of alcohol and drug use insomnia and anxiety. meanwhile covid-19 itself can lead to neurological and mental complications such as delirium agitation and stroke. people with pre existing mental neurological or substance use disorders are also more vulnerable to sars cov-2 infection they may stand higher risk of severe outcomes and even death.good mental health is absolutely fundamental to overall health and well being said dr tedros adhanom ghebreyesus director general of world health organization. covid-19 has interrupted essential mental health services around world just when they re needed most. world leaders must move fast and decisively to invest more in life saving mental health programmes during pandemic and beyond. survey finds major disruptions to critical mental health services survey was conducted from june to august 2020 among 130 countries across who s six regions. it evaluates how provision of mental neurological and substance use services has changed due to covid-19 types of services that have been disrupted and how countries are adapting to overcome these challenges.countries reported widespread disruption of many kinds of critical mental health services over 60 reported disruptions to mental health services for vulnerable people including children and adolescents 72 older adults 70 and women requiring antenatal or postnatal services 61%).67 saw disruptions to counseling and psychotherapy 65 to critical harm reduction services and 45 to opioid agonist maintenance treatment for opioid dependence.more than third 35 reported disruptions to emergency interventions including those for people experiencing prolonged seizures severe substance use withdrawal syndromes and delirium often sign of serious underlying medical condition.30 reported disruptions to access for medications for mental neurological and substance use disorders.around three quarters reported at least partial disruptions to school and workplace mental health services 78 and 75 respectively).while many countries 70 have adopted telemedicine or teletherapy to overcome disruptions to in person services there are significant disparities in uptake of these interventions. more than 80 of high income countries reported deploying telemedicine and teletherapy to bridge gaps in mental health compared with less than 50 of low income countries.who has issued guidance to countries on how to maintain essential services including mental health services during covid-19 and recommends that countries allocate resources to mental health as integral component of their response and recovery plans. organization also urges countries to monitor changes and disruptions in services so that they can address them as required.although 89 of countries reported in survey that mental health and psychosocial support is part of their national covid-19 response plans only 17 of these countries have full additional funding for covering these activities.this all highlights need for more money for mental health. as pandemic continues even greater demand will be placed on national and international mental health programmes that have suffered from years of chronic underfunding. spending 2 of national health budgets on mental health is not enough. international funders also need to do more mental health still receives less than 1 of international aid earmarked for health.those who do invest in mental health will reap rewards. pre covid-19 estimates reveal that nearly us$ 1 trillion in economic productivity is lost annually from depression and anxiety alone. however studies show that every us$ 1 spent on evidence based care for depression and anxiety returns us$5.note on world mental health day mobilizing global community to moveformentalheatlh on world mental health day saturday 10 october as part of its campaign move for mental health lets invest who is inviting global community to take part in big event for mental health unprecedented online advocacy event that will call for increased investment in mental health at all levels from individuals to businesses to countries to civil society so that world can begin to close gaps highlighted by todays report. big event is free and open to public and will be broadcast on 10 october from 16:00 to 19:00 cest on who s youtube facebook twitter tiktok and linkedin channels and website. for updated information about big event for mental health including latest lineup of performances and participants visit big event web page. to learn more about world mental health day visit who s campaign page. ,,""""""
